Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-02-19 22:13:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178811.58620689655,0
2026-02-19 22:14:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242793.93103448275,0
2026-02-19 22:14:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229368.09075549117,0
2026-02-19 22:15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193346.11406109924,0
2026-02-19 22:15:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399289.3793103448,0
2026-02-19 22:16:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256061.79097272505,0
2026-02-19 22:16:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296465.6551724138,0
2026-02-19 22:17:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234468.7747853374,0
2026-02-19 22:17:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253245.79310344826,0
2026-02-19 22:18:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355080.8275862069,0
2026-02-19 22:18:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398428.19213130575,0
2026-02-19 22:19:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368935.2046622297,0
2026-02-19 22:19:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328646.0244121095,0
2026-02-19 22:20:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429217.7511120306,0
2026-02-19 22:20:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499587.9857926135,0
2026-02-19 22:21:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455189.5731328874,0
2026-02-19 22:21:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371323.5862068965,0
2026-02-19 22:22:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439951.7258025585,0
2026-02-19 22:22:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445112.98110084154,0
2026-02-19 22:23:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506404.2751249784,0
2026-02-19 22:23:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460023.1724137931,0
2026-02-19 22:24:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435432.15751180996,0
2026-02-19 22:24:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800724.9905169143,0
2026-02-19 22:25:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630219.0344827586,0
