Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-19 22:14:03,,,,,0.000113,
2026-02-19 22:14:33,,,,,0.000113,
2026-02-19 22:15:03,,,,,0.000113,
2026-02-19 22:15:33,,,,,0.000113,
2026-02-19 22:17:33,,0.000027,,,,
2026-02-19 22:18:03,,0.000027,,,,
2026-02-19 22:18:33,0.00011,0.000027,,0.000063,,
2026-02-19 22:19:03,0.00011,0.000027,,0.000063,0.000079,0.000056
2026-02-19 22:19:33,0.00011,0.000027,,,0.000079,0.000056
2026-02-19 22:20:03,0.00011,,,,0.000079,0.000056
2026-02-19 22:21:03,,0.000035,,,,
2026-02-19 22:21:33,,0.000035,,,,
2026-02-19 22:22:03,0.000057,0.000069,,,,
2026-02-19 22:22:33,0.000057,0.000069,,,,
2026-02-19 22:23:03,,0.000069,0.000083,0.000085,,
2026-02-19 22:23:33,,0.000069,0.000083,0.000085,,
2026-02-19 22:24:03,,0.000069,0.000083,,,
2026-02-19 22:24:33,,,0.000083,,,
2026-02-19 22:25:33,,0.000213,,,,
2026-02-19 22:26:03,,0.000213,,,,
2026-02-19 22:26:33,0.000157,0.000213,,,,
2026-02-19 22:27:03,0.000157,0.000213,,,,
2026-02-19 22:27:33,,0.000213,,0.000073,,
2026-02-19 22:28:03,,,,0.000073,,
2026-02-19 22:28:33,,,0.000142,0.000073,,
2026-02-19 22:29:03,,,0.000142,0.000073,,
2026-02-19 22:29:33,,0.000168,,0.000091,,
2026-02-19 22:30:03,,0.000168,,0.000091,,
2026-02-19 22:30:33,,0.000168,,,,
2026-02-19 22:31:03,0.000049,0.000168,0.000187,,,
2026-02-19 22:31:33,0.000049,,0.000181,,,
2026-02-19 22:32:03,0.000049,,0.000181,,,
2026-02-19 22:32:33,,0.000055,,0.000075,,
2026-02-19 22:33:03,,,0.000011,0.000075,,
2026-02-19 22:33:33,,,0.00007,,,
2026-02-19 22:34:03,,,0.00007,,,
2026-02-19 22:34:33,,0.000048,0.000084,,,
2026-02-19 22:35:03,,0.000042,0.000084,,,
2026-02-19 22:36:03,,,,0.001039,,
2026-02-19 22:36:33,0.000073,,,0.001039,,
2026-02-19 22:37:03,0.000073,,,,,0.000047
2026-02-19 22:37:33,0.000073,,,,,0.000047
2026-02-19 22:38:03,0.000073,,0.00014,,,0.000164
2026-02-19 22:38:33,0.000073,,0.00014,,,0.000164
2026-02-19 22:39:03,,,,0.000064,0.005288,0.005006
2026-02-19 22:39:33,,,,0.000064,0.005288,0.005006
2026-02-19 22:40:03,,,,0.000064,,
2026-02-19 22:41:03,,,0.000165,,,
2026-02-19 22:41:33,,,0.000165,,,
2026-02-19 22:42:03,,,0.000165,,,
2026-02-19 22:42:33,,0.000098,,0.005024,,
2026-02-19 22:43:03,,0.000098,,0.005024,,
2026-02-19 22:43:33,,0.000049,,,,
2026-02-19 22:44:03,,0.000049,0.000049,,0.002838,0.003028
