Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-19 22:13:33,143751552,427572872,523656032,645889256,746571776,788587552,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:14:03,834254008,130210448,688133664,94018952,885218744,412781320,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:14:33,753944888,244753816,238592568,99250408,257637776,642126016,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:15:03,422909928,366826904,172658136,749576744,752035256,300411248,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:15:33,598958016,591284072,741904224,485519784,148476520,504409112,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:16:03,523709192,919117368,639245496,127214312,287135656,726023816,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:16:33,647431896,246809280,770052264,927711464,530267488,181994144,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:17:03,688568144,205864536,543691248,620161320,360598520,79056696,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:17:33,506699600,147917224,356754048,566923696,517840864,92584304,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:18:03,438281288,809363280,942566288,654154464,174030744,589352296,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:18:33,748172024,144915856,482773696,715781440,706031768,666830824,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:19:03,909735728,609892080,356732192,505867528,799807392,318492104,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:19:33,511863280,459086184,377063960,320406208,177850944,550035816,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:20:03,429151152,152640584,712675880,553492992,897744256,292788424,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:20:33,696572168,164804568,416609928,232034752,88523616,312186952,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:21:03,506454704,381808544,170882464,532382432,130520328,554730808,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:21:33,286747168,410409704,919275064,211744248,87382976,383898912,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-19 22:22:03,625626704,557831680,501189720,231612560,733617768,351287696,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
