Time,Series_B
2026-03-10 16:43:51,204
2026-03-10 16:44:21,202
2026-03-10 16:44:51,87
2026-03-10 16:45:21,87
2026-03-10 16:45:51,87
2026-03-10 16:46:21,153
2026-03-10 16:46:51,191
2026-03-10 16:47:21,46.666666666666664
2026-03-10 16:47:51,200.33333333333334
2026-03-10 16:48:21,203
2026-03-10 16:48:51,180.33333333333334
2026-03-10 16:49:21,184
2026-03-10 16:49:51,208
2026-03-10 16:50:21,186
2026-03-10 16:50:51,141
2026-03-10 16:51:21,223
2026-03-10 16:51:51,185
2026-03-10 16:52:21,220
2026-03-10 16:52:51,131
2026-03-10 16:53:21,174
2026-03-10 16:53:51,153.66666666666666
2026-03-10 16:54:21,150
2026-03-10 16:54:51,168
2026-03-10 16:55:21,170
2026-03-10 16:55:51,172.66666666666666
2026-03-10 16:56:21,158
2026-03-10 16:56:51,166
2026-03-10 16:57:21,138.5
2026-03-10 16:57:51,108
2026-03-10 16:58:21,138
2026-03-10 16:58:51,134
2026-03-10 16:59:21,129
2026-03-10 16:59:51,18
2026-03-10 17:00:21,145.66666666666666
2026-03-10 17:00:51,149
2026-03-10 17:01:21,142
2026-03-10 17:01:51,131
2026-03-10 17:02:21,154
2026-03-10 17:02:51,155.83333333333334
2026-03-10 17:03:21,141
2026-03-10 17:03:51,161.83333333333334
2026-03-10 17:04:21,75
2026-03-10 17:04:51,108.5
2026-03-10 17:05:21,130
2026-03-10 17:05:51,133
2026-03-10 17:06:21,140
2026-03-10 17:06:51,185
2026-03-10 17:07:21,143
2026-03-10 17:07:51,143
2026-03-10 17:08:21,80
2026-03-10 17:08:51,87
2026-03-10 17:09:21,197
2026-03-10 17:09:51,157
2026-03-10 17:10:21,131
2026-03-10 17:10:51,57
2026-03-10 17:11:21,143.66666666666666
2026-03-10 17:11:51,161
2026-03-10 17:12:21,139
2026-03-10 17:12:51,140
2026-03-10 17:13:21,177
2026-03-10 17:13:51,102
2026-03-10 17:14:21,179.33333333333334
2026-03-10 17:14:51,182
2026-03-10 17:15:21,140
2026-03-10 17:15:51,73
2026-03-10 17:16:21,180
2026-03-10 17:16:51,81
2026-03-10 17:17:21,81
2026-03-10 17:17:51,192
2026-03-10 17:18:21,100
2026-03-10 17:18:51,156
2026-03-10 17:19:21,170.66666666666666
2026-03-10 17:19:51,159
2026-03-10 17:20:21,202.33333333333334
2026-03-10 17:20:51,159
2026-03-10 17:21:21,159
2026-03-10 17:21:51,199.83333333333334
2026-03-10 17:22:21,86.5
2026-03-10 17:22:51,73
2026-03-10 17:23:21,73
2026-03-10 17:23:51,34
2026-03-10 17:24:21,34
2026-03-10 17:24:51,113
2026-03-10 17:25:21,113
2026-03-10 17:25:51,188.33333333333334
2026-03-10 17:26:21,188.33333333333334
2026-03-10 17:26:51,158
2026-03-10 17:27:21,210
2026-03-10 17:27:51,181
2026-03-10 17:28:21,59
2026-03-10 17:28:51,188.16666666666666
2026-03-10 17:29:21,129
2026-03-10 17:29:51,62
2026-03-10 17:30:21,62
2026-03-10 17:30:51,159
2026-03-10 17:31:21,212
2026-03-10 17:31:51,212
2026-03-10 17:32:21,215
2026-03-10 17:32:51,154
2026-03-10 17:33:21,129
2026-03-10 17:33:51,105
2026-03-10 17:34:21,105
2026-03-10 17:34:51,31
2026-03-10 17:35:21,227.66666666666666
2026-03-10 17:35:51,250
2026-03-10 17:36:21,46
2026-03-10 17:36:51,46
2026-03-10 17:37:21,186.33333333333334
2026-03-10 17:37:51,162
2026-03-10 17:38:21,157.66666666666666
2026-03-10 17:38:51,133.83333333333334
2026-03-10 17:39:21,221
2026-03-10 17:39:51,176.5
2026-03-10 17:40:21,147
2026-03-10 17:40:51,202.83333333333334
2026-03-10 17:41:21,181
2026-03-10 17:41:51,134
2026-03-10 17:42:21,141
2026-03-10 17:42:51,111.83333333333333
2026-03-10 17:43:21,111.83333333333333
2026-03-10 17:43:51,111.83333333333333
