Time,"__name__=""dockerstats_memory_usage_bytes"",id=""0cd2d8d58c18"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""6f7f8ac1cb36"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""7644cd0a6602"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""7f7806dc2042"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""bca28762949e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""e471240ed05b"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2"""
2026-03-10 17:08:51,5542825984,4259725312,3570995200,4183949312,4266885120,4253290496
2026-03-10 17:09:21,5573570560,4294922240,3590742016,4218531840,4294176768,4254756864
2026-03-10 17:09:51,5606731776,4208328704,3591872512,4258205696,4212629504,4262559744
2026-03-10 17:10:21,5545852928,4257341440,3595018240,4195536896,4250030080,4277465088
2026-03-10 17:10:51,5567913984,4291031040,3608416256,4218691584,4271403008,4285452288
2026-03-10 17:11:21,5615456256,4293492736,3608739840,4272168960,4197294080,4294631424
2026-03-10 17:11:51,5653417984,4269879296,3609952256,4185690112,4239839232,4294012928
2026-03-10 17:12:21,5594300416,4294127616,3622522880,4223873024,4282380288,4294078464
2026-03-10 17:12:51,5619142656,4294094848,3639595008,4255612928,4191977472,4293967872
2026-03-10 17:13:21,5647314944,4269346816,3639926784,4282187776,4220411904,4293664768
2026-03-10 17:13:51,5672960000,4294287360,3644059648,4196077568,4238405632,4259069952
2026-03-10 17:14:21,5607841792,4288503808,3656814592,4225642496,4268560384,4271849472
2026-03-10 17:14:51,5703385088,4293398528,3671961600,4253249536,4293779456,4288000000
2026-03-10 17:15:21,5739155456,4293332992,3674001408,4293222400,4233068544,4293988352
2026-03-10 17:15:51,5760204800,4277542912,3685371904,4203110400,4257304576,4294078464
2026-03-10 17:16:21,5688459264,4279099392,3697033216,4278464512,4285390848,4293644288
2026-03-10 17:16:51,5642252288,4293087232,3712958464,4294639616,4294365184,4293971968
2026-03-10 17:17:21,5677363200,4294488064,3713245184,4294930432,4214575104,4294201344
2026-03-10 17:17:51,5711187968,4294533120,3718713344,4197105664,4254244864,4293828608
2026-03-10 17:18:21,5643517952,4294746112,3735621632,4238163968,4283654144,4292976640
2026-03-10 17:18:51,5685235712,4292681728,3741863936,4269740032,4189310976,4292722688
2026-03-10 17:19:21,5751910400,4294541312,3753086976,4294119424,4213698560,4286074880
2026-03-10 17:19:51,5841448960,4294340608,3769679872,4197253120,4247625728,4292243456
2026-03-10 17:20:21,5888606208,4294737920,3797778432,4128776192,4274266112,4293242880
2026-03-10 17:20:51,5820358656,4294914048,3802402816,4177305600,4293677056,4286590976
2026-03-10 17:21:21,5865521152,4219314176,3817254912,4212199424,4294041600,4288376832
2026-03-10 17:21:51,5889757184,4250288128,3822313472,4249755648,4293632000,4241424384
2026-03-10 17:22:21,5977587712,4278976512,3863822336,4280606720,4197687296,4255895552
2026-03-10 17:22:51,5849321472,4216451072,3841642496,4228239360,4220854272,4277846016
2026-03-10 17:23:21,5886402560,4294844416,3851399168,4269670400,4248858624,4278677504
2026-03-10 17:23:51,5926727680,4294393856,3852742656,4134604800,4279537664,4285198336
2026-03-10 17:24:21,5859438592,4212785152,3861749760,4163887104,4293361664,4285493248
2026-03-10 17:24:51,5896847360,4249223168,3863953408,4207759360,4206501888,4286660608
2026-03-10 17:25:21,5918527488,4273676288,3864780800,4237295616,4230447104,4291469312
2026-03-10 17:25:51,5953507328,4294787072,3883520000,4214517760,4292014080,4293992448
2026-03-10 17:26:21,5888868352,4209483776,3883905024,4254167040,4294828032,4294352896
2026-03-10 17:26:51,5924888576,4242100224,3908558848,4292739072,4294025216,4293464064
2026-03-10 17:27:21,5958406144,4275449856,3920334848,4186103808,4201713664,4293361664
2026-03-10 17:27:51,5991870464,4294610944,3945553920,4235104256,4231196672,4285947904
2026-03-10 17:28:21,5913509888,4200484864,3946123264,4259880960,4253130752,4287987712
2026-03-10 17:28:51,5939335168,4233400320,3955998720,4294443008,4280442880,4289155072
2026-03-10 17:29:21,5962399744,4266872832,3959853056,4294656000,4294025216,4292063232
2026-03-10 17:29:51,5983334400,4291051520,3985752064,4258164736,4293287936,4294070272
2026-03-10 17:30:21,5931102208,4294914048,3993251840,4294414336,4227391488,4293767168
2026-03-10 17:30:51,5973254144,4240666624,3995938816,4294438912,4273045504,4289335296
2026-03-10 17:31:21,5998133248,4276125696,4015091712,4292939776,4293406720,4293496832
2026-03-10 17:31:51,6031015936,4294516736,4012273664,4294844416,4202254336,4293922816
2026-03-10 17:32:21,5972525056,4225728512,4020068352,4293963776,4252385280,4294029312
2026-03-10 17:32:51,6008893440,4262858752,4021366784,4278472704,4294918144,4293062656
2026-03-10 17:33:21,6034530304,4293419008,4031721472,4293627904,4257673216,4255977472
2026-03-10 17:33:51,5962866688,4294840320,4045328384,4294275072,4205613056,4258455552
2026-03-10 17:34:21,6010990592,4234002432,4045590528,4232015872,4253356032,4258701312
2026-03-10 17:34:51,6090514432,4244480000,4054429696,4226158592,4294926336,4271362048
2026-03-10 17:35:21,6184353792,4269248512,4071706624,4277489664,4294406144,4281180160
2026-03-10 17:35:51,6142287872,4294864896,4079878144,4284841984,4294205440,4283445248
2026-03-10 17:36:21,6165024768,4291895296,4111167488,4294053888,4293627904,4293169152
2026-03-10 17:36:51,6202859520,4294201344,4111765504,4194566144,4224458752,4293865472
2026-03-10 17:37:21,6240051200,4255944704,4112814080,4266254336,4275568640,4293349376
2026-03-10 17:37:51,6177017856,4288761856,4140527616,4293844992,4207013888,4287193088
2026-03-10 17:38:21,6198640640,4291993600,4142845952,4195393536,4247584768,4292624384
2026-03-10 17:38:51,6235422720,4293578752,4163608576,4238483456,4294467584,4294316032
2026-03-10 17:39:21,6269898752,4294520832,4164780032,4284010496,4228399104,4293120000
2026-03-10 17:39:51,6217773056,4293976064,4176146432,4294283264,4273491968,4288929792
2026-03-10 17:40:21,6239678464,4294287360,4178468864,4224614400,4294123520,4294897664
2026-03-10 17:40:51,6272950272,4253364224,4191584256,4264517632,4294746112,4293947392
2026-03-10 17:41:21,6206435328,4292288512,4202291200,4294950912,4293210112,4294119424
2026-03-10 17:41:51,6227439616,4293345280,4189044736,4294766592,4216807424,4293107712
2026-03-10 17:42:21,6248148992,4294803456,4225830912,4231467008,4246978560,4125114368
2026-03-10 17:42:51,6275747840,4294619136,4294275072,4293935104,4284444672,4132864000
2026-03-10 17:43:21,6300819456,4199653376,4124114944,4064735232,4284723200,4133974016
2026-03-10 17:43:51,6248230912,4197023744,4123856896,4064509952,4294934528,4133228544
