"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-09 18:19:00,0.00703,0.0664,0.00468,0.00427
2026-02-09 18:20:00,0.00767,0.00808,0.00544,0.00431
2026-02-09 18:21:00,0.00688,0.00617,0.00490,0.00295
2026-02-09 18:22:00,0.00727,0.00624,0.00604,0.00314
2026-02-09 18:23:00,0.00379,0.00382,0.00510,0.00203
2026-02-09 18:24:00,0.00381,0.00426,0.00560,0.00236
2026-02-09 18:25:00,0.00378,0.00447,0.00552,0.00212
2026-02-09 18:26:00,0.00369,0.00515,0.00547,0.00226
2026-02-09 18:27:00,0.00369,0.00515,0.00477,0.00223
2026-02-09 18:28:00,0.00408,0.00548,0.00504,0.00256
2026-02-09 18:29:00,0.00370,0.00536,0.00443,0.00243
2026-02-09 18:30:00,0.00361,0.00510,0.00479,0.00270
2026-02-09 18:31:00,0.00308,0.00392,0.00411,0.00229
2026-02-09 18:32:00,0.00275,0.00374,0.00404,0.00212
2026-02-09 18:33:00,0.00202,0.00328,0.00321,0.00171
2026-02-09 18:34:00,0.00339,0.00325,0.00559,0.00385
2026-02-09 18:35:00,0.00242,0.00197,0.00398,0.00302
2026-02-09 18:36:00,0.00266,0.00206,0.00390,0.00304
2026-02-09 18:37:00,0.00290,0.00191,0.00372,0.00307
2026-02-09 18:38:00,0.00326,0.00227,0.00493,0.00349
2026-02-09 18:39:00,0.00241,0.00311,0.00273,0.00181
2026-02-09 18:40:00,0.00245,0.00335,0.00297,0.00197
2026-02-09 18:41:00,0.00248,0.00352,0.00360,0.00221
2026-02-09 18:42:00,0.00236,0.00358,0.00368,0.00213
2026-02-09 18:43:00,0.00188,0.00342,0.00289,0.00190
2026-02-09 18:44:00,0.00169,0.00251,0.00289,0.00191
2026-02-09 18:45:00,0.00202,0.00262,0.00324,0.00206
2026-02-09 18:46:00,0.00231,0.00327,0.00359,0.00253
2026-02-09 18:47:00,0.00248,0.00343,0.00365,0.00259
2026-02-09 18:48:00,0.00234,0.00311,0.00344,0.00213
2026-02-09 18:49:00,0.00284,0.00373,0.00394,0.00260
2026-02-09 18:50:00,0.00281,0.00403,0.00433,0.00302
2026-02-09 18:51:00,0.00236,0.00339,0.00426,0.00276
2026-02-09 18:52:00,0.00470,0.00318,0.00645,0.00586
2026-02-09 18:53:00,0.00495,0.00367,0.00713,0.00627
2026-02-09 18:54:00,0.00474,0.00376,0.00699,0.00633
2026-02-09 18:55:00,0.00494,0.00392,0.00635,0.00624
2026-02-09 18:56:00,0.00511,0.00379,0.00566,0.00574
2026-02-09 18:57:00,0.00288,0.00413,0.00357,0.00294
2026-02-09 18:58:00,0.00252,0.00366,0.00288,0.00253
2026-02-09 18:59:00,0.00200,0.00285,0.00218,0.00186
2026-02-09 19:00:00,0.00160,0.00208,0.00170,0.00117
2026-02-09 19:01:00,0.00129,0.00207,0.00183,0.00133
2026-02-09 19:02:00,0.00137,0.00217,0.00187,0.00162
2026-02-09 19:03:00,0.00136,0.00220,0.00198,0.00165
2026-02-09 19:04:00,0.00164,0.00238,0.00249,0.00174
2026-02-09 19:05:00,0.00158,0.00271,0.00301,0.00193
2026-02-09 19:06:00,0.00146,0.00297,0.00303,0.00186
2026-02-09 19:07:00,0.00121,0.00270,0.00295,0.00142
2026-02-09 19:08:00,0.00184,0.00322,0.00336,0.00163
2026-02-09 19:09:00,0.00186,0.00333,0.00353,0.00167
2026-02-09 19:10:00,0.00166,0.00304,0.00289,0.00155
2026-02-09 19:11:00,0.00167,0.00257,0.00284,0.00143
2026-02-09 19:12:00,0.00179,0.00286,0.00297,0.00160
2026-02-09 19:13:00,0.00175,0.00248,0.00277,0.00155
2026-02-09 19:14:00,0.00539,0.00319,0.00541,0.00413
2026-02-09 19:15:00,0.00595,0.00368,0.00599,0.00456
2026-02-09 19:16:00,0.00591,0.00420,0.00664,0.00466
2026-02-09 19:17:00,0.00575,0.00424,0.00639,0.00448
2026-02-09 19:18:00,0.00514,0.00404,0.00604,0.00426
2026-02-09 19:19:00,0.00189,0.00339,0.00320,0.00178
2026-02-09 19:20:00,0.00139,0.00271,0.00231,0.00121
2026-02-09 19:21:00,0.00132,0.00174,0.00143,0.000976
2026-02-09 19:22:00,0.00157,0.00178,0.00170,0.00133
2026-02-09 19:23:00,0.00207,0.00299,0.00262,0.00168
2026-02-09 19:24:00,0.00175,0.00284,0.00255,0.00161
2026-02-09 19:25:00,0.00174,0.00339,0.00283,0.00170
2026-02-09 19:26:00,0.00165,0.00341,0.00277,0.00175
2026-02-09 19:27:00,0.00152,0.00254,0.00229,0.00140
2026-02-09 19:28:00,0.00133,0.00235,0.00216,0.00113
2026-02-09 19:29:00,0.00135,0.00206,0.00189,0.00105
2026-02-09 19:30:00,0.00153,0.00169,0.00188,0.00121
2026-02-09 19:31:00,0.00172,0.00241,0.00228,0.00153
2026-02-09 19:32:00,0.00190,0.00304,0.00289,0.00169
2026-02-09 19:33:00,0.00185,0.00300,0.00238,0.00176
2026-02-09 19:34:00,0.00217,0.00347,0.00289,0.00212
2026-02-09 19:35:00,0.00450,0.00398,0.00579,0.00401
2026-02-09 19:36:00,0.00445,0.00330,0.00606,0.00389
2026-02-09 19:37:00,0.00447,0.00289,0.00608,0.00385
2026-02-09 19:38:00,0.00425,0.00239,0.00560,0.00351
2026-02-09 19:39:00,0.00405,0.00196,0.00532,0.00327
2026-02-09 19:40:00,0.00154,0.00145,0.00235,0.00122
2026-02-09 19:41:00,0.00137,0.00199,0.00208,0.00109
2026-02-09 19:42:00,0.00140,0.00185,0.00160,0.00106
2026-02-09 19:43:00,0.00159,0.00223,0.00194,0.00126
2026-02-09 19:44:00,0.00163,0.00266,0.00252,0.00157
2026-02-09 19:45:00,0.00200,0.00277,0.00280,0.00174
2026-02-09 19:46:00,0.00204,0.00271,0.00289,0.00178
2026-02-09 19:47:00,0.00189,0.00274,0.00291,0.00168
2026-02-09 19:48:00,0.00176,0.00266,0.00254,0.00134
2026-02-09 19:49:00,0.00180,0.00297,0.00234,0.00142
2026-02-09 19:50:00,0.00185,0.00268,0.00218,0.00136
2026-02-09 19:51:00,0.00221,0.00320,0.00290,0.00190
2026-02-09 19:52:00,0.00207,0.00312,0.00290,0.00196
2026-02-09 19:53:00,0.00229,0.00295,0.00274,0.00237
2026-02-09 19:54:00,0.00207,0.00241,0.00269,0.00227
2026-02-09 19:55:00,0.00189,0.00195,0.00250,0.00222
2026-02-09 19:56:00,0.00186,0.00201,0.00189,0.00202
2026-02-09 19:57:00,0.00199,0.00207,0.00213,0.00239
2026-02-09 19:58:00,0.00177,0.00222,0.00260,0.00240
2026-02-09 19:59:00,0.00167,0.00237,0.00257,0.00247
2026-02-09 20:00:00,0.00189,0.00271,0.00230,0.00258
2026-02-09 20:01:00,0.00411,0.00269,0.00447,0.00465
2026-02-09 20:02:00,0.00433,0.00299,0.00506,0.00449
2026-02-09 20:03:00,0.00431,0.00256,0.00470,0.00416
2026-02-09 20:04:00,0.00476,0.00280,0.00469,0.00424
2026-02-09 20:05:00,0.00473,0.00292,0.00516,0.00419
2026-02-09 20:06:00,0.00276,0.00285,0.00327,0.00235
2026-02-09 20:07:00,0.00330,0.00263,0.00283,0.00267
2026-02-09 20:08:00,0.00349,0.00257,0.00331,0.00280
2026-02-09 20:09:00,0.00352,0.00298,0.00391,0.00308
2026-02-09 20:10:00,0.00368,0.00351,0.00385,0.00331
2026-02-09 20:11:00,0.00336,0.00346,0.00308,0.00276
2026-02-09 20:12:00,0.00320,0.00385,0.00330,0.00254
2026-02-09 20:13:00,0.00276,0.00383,0.00273,0.00230
2026-02-09 20:14:00,0.00254,0.00315,0.00204,0.00187
2026-02-09 20:15:00,0.00219,0.00221,0.00191,0.00142
2026-02-09 20:16:00,0.00178,0.00179,0.00178,0.00134
2026-02-09 20:17:00,0.00176,0.0123,0.00202,0.00140
2026-02-09 20:18:00,0.00184,0.0125,0.00223,0.00169
2026-02-09 20:19:00,0.00164,0.0123,0.00201,0.00169
2026-02-09 20:20:00,0.00123,0.0120,0.00152,0.00139
2026-02-09 20:21:00,0.00220,0.0127,0.00249,0.00199
2026-02-09 20:22:00,0.00155,0.00169,0.00216,0.00173
2026-02-09 20:23:00,0.00173,0.00175,0.00245,0.00188
2026-02-09 20:24:00,0.00220,0.00254,0.00338,0.00225
2026-02-09 20:25:00,0.00244,0.00289,0.00376,0.00249
2026-02-09 20:26:00,0.00420,0.00237,0.00292,0.00444
2026-02-09 20:27:00,0.00445,0.00208,0.00263,0.00438
2026-02-09 20:28:00,0.00463,0.00219,0.00235,0.00420
2026-02-09 20:29:00,0.00460,0.00194,0.00202,0.00396
2026-02-09 20:30:00,0.00456,0.00199,0.00196,0.00405
2026-02-09 20:31:00,0.00205,0.00205,0.00210,0.00164
2026-02-09 20:32:00,0.00181,0.00197,0.00202,0.00137
2026-02-09 20:33:00,0.00138,0.00165,0.00171,0.00112
2026-02-09 20:34:00,0.00105,0.00142,0.00125,0.000925
2026-02-09 20:35:00,0.00141,0.00179,0.00132,0.00102
2026-02-09 20:36:00,0.00163,0.00205,0.00175,0.00138
2026-02-09 20:37:00,0.00204,0.00287,0.00264,0.00207
2026-02-09 20:38:00,0.00214,0.00284,0.00277,0.00217
2026-02-09 20:39:00,0.00236,0.00332,0.00350,0.00257
2026-02-09 20:40:00,0.00229,0.00318,0.00351,0.00259
2026-02-09 20:41:00,0.00213,0.00305,0.00321,0.00233
2026-02-09 20:42:00,0.00186,0.00252,0.00237,0.00197
2026-02-09 20:43:00,0.00255,0.00311,0.00302,0.00228
2026-02-09 20:44:00,0.00286,0.00313,0.00300,0.00241
2026-02-09 20:45:00,0.00295,0.00322,0.00293,0.00251
2026-02-09 20:46:00,0.00288,0.00316,0.00300,0.00254
2026-02-09 20:47:00,0.00321,0.00347,0.00386,0.00299
2026-02-09 20:48:00,0.00256,0.00272,0.00310,0.00267
2026-02-09 20:49:00,0.00214,0.00228,0.00263,0.00224
2026-02-09 20:50:00,0.00199,0.00227,0.00294,0.00210
2026-02-09 20:51:00,0.00392,0.00239,0.00276,0.00469
