"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-09 23:08:00,42.9 KiB/s,11.0 KiB/s,11.0 KiB/s,10.9 KiB/s
2026-02-09 23:12:00,41.7 KiB/s,11.4 KiB/s,11.4 KiB/s,11.2 KiB/s
2026-02-09 23:16:00,38.4 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-09 23:20:00,23.4 KiB/s,10.7 KiB/s,10.7 KiB/s,10.6 KiB/s
2026-02-09 23:24:00,39.7 KiB/s,10.7 KiB/s,10.7 KiB/s,10.6 KiB/s
2026-02-09 23:28:00,38.9 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-09 23:32:00,41.8 KiB/s,11.6 KiB/s,11.7 KiB/s,11.4 KiB/s
2026-02-09 23:36:00,43.2 KiB/s,11.5 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-09 23:40:00,44.4 KiB/s,11.0 KiB/s,10.9 KiB/s,10.8 KiB/s
2026-02-09 23:44:00,41.3 KiB/s,11.4 KiB/s,11.3 KiB/s,11.2 KiB/s
2026-02-09 23:48:00,43.0 KiB/s,11.3 KiB/s,11.4 KiB/s,11.2 KiB/s
2026-02-09 23:52:00,39.2 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-09 23:56:00,39.4 KiB/s,11.7 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 00:00:00,42.5 KiB/s,11.6 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 00:04:00,41.6 KiB/s,10.9 KiB/s,10.9 KiB/s,10.8 KiB/s
2026-02-10 00:08:00,45.0 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 00:12:00,39.7 KiB/s,11.0 KiB/s,11.0 KiB/s,10.9 KiB/s
2026-02-10 00:16:00,34.8 KiB/s,11.5 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 00:20:00,42.1 KiB/s,11.5 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 00:24:00,40.2 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 00:28:00,40.4 KiB/s,10.7 KiB/s,10.7 KiB/s,10.6 KiB/s
2026-02-10 00:32:00,45.6 KiB/s,11.5 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 00:36:00,43.4 KiB/s,11.3 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 00:40:00,43.7 KiB/s,11.1 KiB/s,11.2 KiB/s,11.0 KiB/s
2026-02-10 00:44:00,42.6 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 00:48:00,45.6 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 00:52:00,42.2 KiB/s,11.8 KiB/s,11.8 KiB/s,11.6 KiB/s
2026-02-10 00:56:00,43.4 KiB/s,11.2 KiB/s,11.2 KiB/s,11.1 KiB/s
2026-02-10 01:00:00,41.9 KiB/s,11.4 KiB/s,11.4 KiB/s,11.2 KiB/s
2026-02-10 01:04:00,42.3 KiB/s,11.1 KiB/s,11.2 KiB/s,11.0 KiB/s
2026-02-10 01:08:00,40.3 KiB/s,11.7 KiB/s,11.7 KiB/s,11.6 KiB/s
2026-02-10 01:12:00,40.7 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 01:16:00,45.5 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 01:20:00,39.3 KiB/s,10.7 KiB/s,10.7 KiB/s,10.6 KiB/s
2026-02-10 01:24:00,43.1 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 01:28:00,44.1 KiB/s,11.9 KiB/s,11.9 KiB/s,11.7 KiB/s
2026-02-10 01:32:00,42.7 KiB/s,10.8 KiB/s,10.7 KiB/s,10.6 KiB/s
2026-02-10 01:36:00,41.6 KiB/s,11.4 KiB/s,11.4 KiB/s,11.2 KiB/s
2026-02-10 01:40:00,35.9 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 01:44:00,41.2 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 01:48:00,43.0 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 01:52:00,42.5 KiB/s,11.6 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 01:56:00,42.7 KiB/s,11.1 KiB/s,11.1 KiB/s,11.0 KiB/s
2026-02-10 02:00:00,42.4 KiB/s,11.7 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 02:04:00,39.6 KiB/s,10.9 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 02:08:00,41.3 KiB/s,10.7 KiB/s,10.8 KiB/s,10.6 KiB/s
2026-02-10 02:12:00,42.7 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 02:16:00,38.2 KiB/s,10.9 KiB/s,10.9 KiB/s,10.8 KiB/s
2026-02-10 02:20:00,42.9 KiB/s,11.4 KiB/s,11.3 KiB/s,11.2 KiB/s
2026-02-10 02:24:00,45.5 KiB/s,11.9 KiB/s,11.8 KiB/s,11.7 KiB/s
2026-02-10 02:28:00,38.6 KiB/s,10.9 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 02:32:00,42.0 KiB/s,11.4 KiB/s,11.4 KiB/s,11.2 KiB/s
2026-02-10 02:36:00,41.8 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 02:40:00,38.4 KiB/s,10.8 KiB/s,10.7 KiB/s,10.7 KiB/s
2026-02-10 02:44:00,40.9 KiB/s,10.7 KiB/s,10.7 KiB/s,10.6 KiB/s
2026-02-10 02:48:00,38.6 KiB/s,11.1 KiB/s,11.0 KiB/s,10.9 KiB/s
2026-02-10 02:52:00,34.0 KiB/s,11.7 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 02:56:00,32.8 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 03:00:00,41.3 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 03:04:00,42.7 KiB/s,10.8 KiB/s,10.9 KiB/s,10.7 KiB/s
2026-02-10 03:08:00,41.8 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 03:12:00,43.5 KiB/s,11.6 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 03:16:00,41.4 KiB/s,11.4 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 03:20:00,43.6 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 03:24:00,40.1 KiB/s,11.1 KiB/s,11.1 KiB/s,11.0 KiB/s
2026-02-10 03:28:00,42.9 KiB/s,11.3 KiB/s,11.3 KiB/s,11.2 KiB/s
2026-02-10 03:32:00,40.1 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 03:36:00,33.3 KiB/s,10.8 KiB/s,10.9 KiB/s,10.8 KiB/s
2026-02-10 03:40:00,37.6 KiB/s,11.4 KiB/s,11.3 KiB/s,11.3 KiB/s
2026-02-10 03:44:00,43.2 KiB/s,11.6 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 03:48:00,38.4 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 03:52:00,42.2 KiB/s,11.3 KiB/s,11.4 KiB/s,11.2 KiB/s
2026-02-10 03:56:00,43.1 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 04:00:00,30.6 KiB/s,10.5 KiB/s,10.6 KiB/s,10.4 KiB/s
2026-02-10 04:04:00,36.5 KiB/s,11.5 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 04:08:00,39.9 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 04:12:00,39.9 KiB/s,11.4 KiB/s,11.4 KiB/s,11.2 KiB/s
2026-02-10 04:16:00,38.9 KiB/s,11.3 KiB/s,11.2 KiB/s,11.1 KiB/s
2026-02-10 04:20:00,39.3 KiB/s,10.9 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 04:24:00,43.8 KiB/s,11.8 KiB/s,11.8 KiB/s,11.6 KiB/s
2026-02-10 04:28:00,44.0 KiB/s,11.5 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 04:32:00,41.3 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 04:36:00,42.6 KiB/s,11.6 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 04:40:00,41.4 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 04:44:00,41.6 KiB/s,11.6 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 04:48:00,41.2 KiB/s,12.3 KiB/s,12.3 KiB/s,12.2 KiB/s
2026-02-10 04:52:00,42.6 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 04:56:00,44.4 KiB/s,11.9 KiB/s,11.9 KiB/s,11.8 KiB/s
2026-02-10 05:00:00,43.6 KiB/s,11.7 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 05:04:00,29.0 KiB/s,11.0 KiB/s,11.0 KiB/s,10.9 KiB/s
2026-02-10 05:08:00,38.6 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 05:12:00,41.4 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 05:16:00,41.6 KiB/s,10.6 KiB/s,10.6 KiB/s,10.5 KiB/s
2026-02-10 05:20:00,43.4 KiB/s,10.8 KiB/s,10.8 KiB/s,10.6 KiB/s
2026-02-10 05:24:00,43.6 KiB/s,11.5 KiB/s,11.6 KiB/s,11.3 KiB/s
2026-02-10 05:28:00,42.5 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 05:32:00,41.0 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 05:36:00,40.2 KiB/s,10.9 KiB/s,10.9 KiB/s,10.8 KiB/s
2026-02-10 05:40:00,44.5 KiB/s,12.1 KiB/s,12.1 KiB/s,11.9 KiB/s
2026-02-10 05:44:00,42.6 KiB/s,11.5 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 05:48:00,42.7 KiB/s,11.6 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 05:52:00,40.1 KiB/s,11.5 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 05:56:00,41.1 KiB/s,11.3 KiB/s,11.2 KiB/s,11.1 KiB/s
2026-02-10 06:00:00,38.5 KiB/s,11.0 KiB/s,10.9 KiB/s,10.8 KiB/s
2026-02-10 06:04:00,38.0 KiB/s,11.2 KiB/s,11.2 KiB/s,11.1 KiB/s
2026-02-10 06:08:00,39.3 KiB/s,11.0 KiB/s,11.1 KiB/s,11.0 KiB/s
2026-02-10 06:12:00,41.2 KiB/s,11.3 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 06:16:00,41.2 KiB/s,11.3 KiB/s,11.3 KiB/s,11.2 KiB/s
2026-02-10 06:20:00,34.1 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 06:24:00,41.2 KiB/s,11.0 KiB/s,11.0 KiB/s,10.9 KiB/s
2026-02-10 06:28:00,41.1 KiB/s,11.3 KiB/s,11.3 KiB/s,11.2 KiB/s
2026-02-10 06:32:00,43.9 KiB/s,11.0 KiB/s,11.0 KiB/s,10.9 KiB/s
2026-02-10 06:36:00,42.3 KiB/s,11.7 KiB/s,11.5 KiB/s,11.5 KiB/s
2026-02-10 06:40:00,44.9 KiB/s,11.8 KiB/s,11.8 KiB/s,11.6 KiB/s
2026-02-10 06:44:00,40.8 KiB/s,11.2 KiB/s,11.2 KiB/s,11.1 KiB/s
2026-02-10 06:48:00,37.4 KiB/s,10.6 KiB/s,10.6 KiB/s,10.5 KiB/s
2026-02-10 06:52:00,43.6 KiB/s,11.9 KiB/s,11.9 KiB/s,11.7 KiB/s
2026-02-10 06:56:00,40.8 KiB/s,11.3 KiB/s,11.3 KiB/s,11.1 KiB/s
2026-02-10 07:00:00,41.8 KiB/s,10.7 KiB/s,10.8 KiB/s,10.6 KiB/s
2026-02-10 07:04:00,37.6 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 07:08:00,24.8 KiB/s,10.9 KiB/s,10.9 KiB/s,10.8 KiB/s
2026-02-10 07:12:00,38.5 KiB/s,10.8 KiB/s,10.7 KiB/s,10.7 KiB/s
2026-02-10 07:16:00,37.9 KiB/s,11.5 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 07:20:00,44.3 KiB/s,12.0 KiB/s,12.1 KiB/s,11.9 KiB/s
2026-02-10 07:24:00,39.2 KiB/s,11.4 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 07:28:00,41.9 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 07:32:00,39.4 KiB/s,11.7 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 07:36:00,41.8 KiB/s,11.5 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 07:40:00,45.4 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 07:44:00,42.8 KiB/s,11.4 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 07:48:00,40.2 KiB/s,11.6 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 07:52:00,41.2 KiB/s,11.7 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 07:56:00,40.9 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 08:00:00,39.0 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 08:04:00,41.7 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 08:08:00,42.4 KiB/s,11.5 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 08:12:00,40.5 KiB/s,11.6 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 08:16:00,43.1 KiB/s,12.1 KiB/s,12.1 KiB/s,11.9 KiB/s
2026-02-10 08:20:00,44.2 KiB/s,11.5 KiB/s,11.5 KiB/s,11.3 KiB/s
2026-02-10 08:24:00,41.4 KiB/s,11.0 KiB/s,11.0 KiB/s,10.9 KiB/s
2026-02-10 08:28:00,43.8 KiB/s,11.7 KiB/s,11.8 KiB/s,11.6 KiB/s
2026-02-10 08:32:00,40.6 KiB/s,11.7 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 08:36:00,42.7 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 08:40:00,42.6 KiB/s,10.8 KiB/s,10.7 KiB/s,10.7 KiB/s
2026-02-10 08:44:00,30.1 KiB/s,10.5 KiB/s,10.5 KiB/s,10.5 KiB/s
2026-02-10 08:48:00,38.1 KiB/s,11.3 KiB/s,11.3 KiB/s,11.2 KiB/s
2026-02-10 08:52:00,39.4 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 08:56:00,42.6 KiB/s,11.8 KiB/s,11.7 KiB/s,11.6 KiB/s
2026-02-10 09:00:00,42.6 KiB/s,11.6 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 09:04:00,40.5 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 09:08:00,43.1 KiB/s,12.0 KiB/s,12.0 KiB/s,11.9 KiB/s
2026-02-10 09:12:00,44.1 KiB/s,11.3 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 09:16:00,38.4 KiB/s,11.7 KiB/s,11.7 KiB/s,11.6 KiB/s
2026-02-10 09:20:00,31.7 KiB/s,11.6 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 09:24:00,23.1 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 09:28:00,41.2 KiB/s,11.1 KiB/s,11.1 KiB/s,10.9 KiB/s
2026-02-10 09:32:00,41.5 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 09:36:00,38.6 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
2026-02-10 09:40:00,37.3 KiB/s,10.8 KiB/s,10.9 KiB/s,10.7 KiB/s
2026-02-10 09:44:00,35.2 KiB/s,11.7 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 09:48:00,28.2 KiB/s,10.3 KiB/s,10.3 KiB/s,10.2 KiB/s
2026-02-10 09:52:00,37.9 KiB/s,11.7 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 09:56:00,41.4 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 10:00:00,42.8 KiB/s,11.6 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 10:04:00,44.7 KiB/s,12.3 KiB/s,12.3 KiB/s,12.2 KiB/s
2026-02-10 10:08:00,44.0 KiB/s,11.7 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 10:12:00,30.8 KiB/s,11.7 KiB/s,11.7 KiB/s,11.5 KiB/s
2026-02-10 10:16:00,40.3 KiB/s,11.6 KiB/s,11.5 KiB/s,11.5 KiB/s
2026-02-10 10:20:00,42.6 KiB/s,10.7 KiB/s,10.7 KiB/s,10.6 KiB/s
2026-02-10 10:24:00,41.7 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 10:28:00,43.9 KiB/s,11.1 KiB/s,11.2 KiB/s,11.1 KiB/s
2026-02-10 10:32:00,42.7 KiB/s,11.7 KiB/s,11.7 KiB/s,11.6 KiB/s
2026-02-10 10:36:00,42.8 KiB/s,11.5 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 10:40:00,41.8 KiB/s,11.5 KiB/s,11.4 KiB/s,11.4 KiB/s
2026-02-10 10:44:00,43.8 KiB/s,11.5 KiB/s,11.6 KiB/s,11.4 KiB/s
2026-02-10 10:48:00,42.4 KiB/s,11.6 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 10:52:00,43.4 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 10:56:00,41.8 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 11:00:00,41.2 KiB/s,10.9 KiB/s,10.7 KiB/s,10.7 KiB/s
2026-02-10 11:04:00,32.7 KiB/s,11.0 KiB/s,11.1 KiB/s,10.9 KiB/s
2026-02-10 11:08:00,42.5 KiB/s,10.8 KiB/s,10.8 KiB/s,10.8 KiB/s
2026-02-10 11:12:00,42.1 KiB/s,11.4 KiB/s,11.4 KiB/s,11.3 KiB/s
2026-02-10 11:16:00,43.7 KiB/s,11.5 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 11:20:00,35.7 KiB/s,11.5 KiB/s,11.5 KiB/s,11.4 KiB/s
2026-02-10 11:24:00,35.1 KiB/s,11.6 KiB/s,11.6 KiB/s,11.5 KiB/s
2026-02-10 11:28:00,44.1 KiB/s,12.2 KiB/s,12.2 KiB/s,12.0 KiB/s
2026-02-10 11:32:00,41.8 KiB/s,12.4 KiB/s,12.4 KiB/s,12.2 KiB/s
2026-02-10 11:36:00,40.6 KiB/s,11.1 KiB/s,11.1 KiB/s,10.9 KiB/s
2026-02-10 11:40:00,33.4 KiB/s,10.8 KiB/s,10.8 KiB/s,10.7 KiB/s
