"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-10 04:23:00,326 µs,,196 µs,145 µs,128 µs,144 µs
2026-02-10 04:24:00,326 µs,,196 µs,145 µs,128 µs,144 µs
2026-02-10 04:25:00,326 µs,,196 µs,145 µs,128 µs,144 µs
2026-02-10 04:41:00,415 µs,,165 µs,197 µs,176 µs,157 µs
2026-02-10 04:42:00,415 µs,,165 µs,197 µs,176 µs,157 µs
2026-02-10 04:43:00,415 µs,,165 µs,197 µs,176 µs,157 µs
2026-02-10 04:44:00,415 µs,,165 µs,197 µs,176 µs,157 µs
2026-02-10 04:45:00,415 µs,,165 µs,197 µs,176 µs,157 µs
2026-02-10 05:01:00,,,,141 µs,,
2026-02-10 05:02:00,183 µs,,128 µs,141 µs,168 µs,132 µs
2026-02-10 05:03:00,183 µs,,128 µs,141 µs,168 µs,132 µs
2026-02-10 05:04:00,183 µs,,128 µs,141 µs,168 µs,132 µs
2026-02-10 05:05:00,183 µs,,128 µs,141 µs,168 µs,132 µs
2026-02-10 05:06:00,183 µs,,128 µs,,168 µs,132 µs
2026-02-10 05:25:00,,,,135 µs,,
2026-02-10 05:26:00,698 µs,,134 µs,135 µs,184 µs,142 µs
2026-02-10 05:27:00,698 µs,,134 µs,135 µs,184 µs,142 µs
2026-02-10 05:28:00,698 µs,,134 µs,135 µs,184 µs,142 µs
2026-02-10 05:29:00,698 µs,,134 µs,135 µs,184 µs,142 µs
2026-02-10 05:30:00,698 µs,,134 µs,,184 µs,142 µs
2026-02-10 05:49:00,,,,187 µs,,
2026-02-10 05:50:00,195 µs,573 µs,208 µs,187 µs,190 µs,224 µs
2026-02-10 05:51:00,195 µs,573 µs,208 µs,187 µs,190 µs,224 µs
2026-02-10 05:52:00,195 µs,573 µs,208 µs,187 µs,190 µs,224 µs
2026-02-10 05:53:00,195 µs,573 µs,208 µs,187 µs,190 µs,224 µs
2026-02-10 05:54:00,195 µs,573 µs,208 µs,,190 µs,224 µs
2026-02-10 06:13:00,,,,208 µs,,
2026-02-10 06:14:00,136 µs,,152 µs,208 µs,97 µs,126 µs
2026-02-10 06:15:00,136 µs,,152 µs,208 µs,97 µs,126 µs
2026-02-10 06:16:00,136 µs,,152 µs,208 µs,97 µs,126 µs
2026-02-10 06:17:00,136 µs,,152 µs,208 µs,97 µs,126 µs
2026-02-10 06:18:00,136 µs,,152 µs,,97 µs,126 µs
2026-02-10 06:37:00,,,,551 µs,,
2026-02-10 06:38:00,213 µs,,268 µs,551 µs,843 µs,220 µs
2026-02-10 06:39:00,213 µs,,268 µs,551 µs,843 µs,220 µs
2026-02-10 06:40:00,213 µs,,268 µs,551 µs,843 µs,220 µs
2026-02-10 06:41:00,213 µs,,268 µs,551 µs,843 µs,220 µs
2026-02-10 06:42:00,213 µs,,268 µs,,843 µs,220 µs
2026-02-10 07:02:00,,,,117 µs,,
2026-02-10 07:03:00,110 µs,,132 µs,117 µs,137 µs,183 µs
2026-02-10 07:04:00,110 µs,,132 µs,117 µs,137 µs,183 µs
2026-02-10 07:05:00,110 µs,,132 µs,117 µs,137 µs,183 µs
2026-02-10 07:06:00,110 µs,,132 µs,117 µs,137 µs,183 µs
2026-02-10 07:07:00,110 µs,,132 µs,,137 µs,183 µs
2026-02-10 07:26:00,,,,134 µs,,
2026-02-10 07:27:00,132 µs,,187 µs,134 µs,144 µs,110 µs
2026-02-10 07:28:00,132 µs,,187 µs,134 µs,144 µs,110 µs
2026-02-10 07:29:00,132 µs,,187 µs,134 µs,144 µs,110 µs
2026-02-10 07:30:00,132 µs,,187 µs,134 µs,144 µs,110 µs
2026-02-10 07:31:00,132 µs,,187 µs,,144 µs,110 µs
2026-02-10 07:48:00,,,,137 µs,,
2026-02-10 07:49:00,135 µs,,133 µs,137 µs,477 µs,143 µs
2026-02-10 07:50:00,135 µs,,133 µs,137 µs,477 µs,143 µs
2026-02-10 07:51:00,135 µs,,133 µs,137 µs,477 µs,143 µs
2026-02-10 07:52:00,135 µs,,133 µs,137 µs,477 µs,143 µs
2026-02-10 07:53:00,135 µs,,133 µs,,477 µs,143 µs
2026-02-10 08:05:00,,5.46 s,,,,
2026-02-10 08:06:00,,5.46 s,,,,
2026-02-10 08:07:00,,5.46 s,,,,
2026-02-10 08:08:00,,5.46 s,,,,
2026-02-10 08:09:00,,5.46 s,,,,
2026-02-10 08:12:00,88 µs,,174 µs,141 µs,181 µs,236 µs
2026-02-10 08:13:00,88 µs,,174 µs,141 µs,181 µs,236 µs
2026-02-10 08:14:00,88 µs,,174 µs,141 µs,181 µs,236 µs
2026-02-10 08:15:00,88 µs,,174 µs,141 µs,181 µs,236 µs
2026-02-10 08:16:00,88 µs,,174 µs,141 µs,181 µs,236 µs
2026-02-10 08:33:00,165 µs,,115 µs,116 µs,152 µs,408 µs
2026-02-10 08:34:00,165 µs,,115 µs,116 µs,152 µs,408 µs
2026-02-10 08:35:00,165 µs,,115 µs,116 µs,152 µs,408 µs
2026-02-10 08:36:00,165 µs,,115 µs,116 µs,152 µs,408 µs
2026-02-10 08:37:00,165 µs,,115 µs,116 µs,152 µs,408 µs
2026-02-10 08:58:00,134 µs,,456 µs,418 µs,171 µs,123 µs
2026-02-10 08:59:00,134 µs,,456 µs,418 µs,171 µs,123 µs
2026-02-10 09:00:00,134 µs,,456 µs,418 µs,171 µs,123 µs
2026-02-10 09:01:00,134 µs,,456 µs,418 µs,171 µs,123 µs
