Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-20 16:49:37,0.607632,0.595683,0.558456,0.566409
2026-03-20 16:50:07,0.607632,0.595683,0.558456,0.566409
2026-03-20 16:50:37,0.802938,0.999442,0.714683,0.754263
2026-03-20 16:51:07,0.688631,0.734237,0.506778,0.533833
2026-03-20 16:51:37,0.152003,0.499456,0.151011,0.15717
2026-03-20 16:52:07,0.337566,0.358653,0.309146,0.317873
2026-03-20 16:52:37,0.667868,0.598807,0.544945,0.597375
2026-03-20 16:53:07,0.667868,0.598807,0.544945,0.597375
2026-03-20 16:53:37,0.773581,0.968173,0.63912,0.710722
2026-03-20 16:54:07,0.574948,0.718375,0.485721,0.542557
2026-03-20 16:54:37,0.509032,0.786196,0.51074,0.826815
2026-03-20 16:55:07,0.656726,0.852093,0.639411,0.65392
2026-03-20 16:55:37,0.080841,0.105689,0.169365,0.082432
2026-03-20 16:56:07,0.53073,0.845364,0.440154,0.443992
2026-03-20 16:56:37,0.265974,0.273503,0.286884,0.281744
2026-03-20 16:57:07,0.327093,0.371163,0.324872,0.347157
2026-03-20 16:57:37,0.236655,0.284089,0.233347,0.258944
2026-03-20 16:58:07,0.189979,0.284148,0.20193,0.195856
2026-03-20 16:58:37,,0.145909,0.120009,0.112296
2026-03-20 16:59:07,0.874606,,0.748297,0.761102
2026-03-20 16:59:37,0.193808,0.206068,0.158279,0.164551
2026-03-20 17:00:07,0.946983,0.561013,0.753189,0.695512
2026-03-20 17:00:37,0.676325,0.652464,0.530824,0.522584
2026-03-20 17:01:07,0.475709,0.625537,0.455607,0.500332
2026-03-20 17:01:37,0.659839,0.741706,0.580652,0.580673
2026-03-20 17:02:07,0.257541,0.352132,0.188932,0.210886
2026-03-20 17:02:37,0.257541,0.352132,0.188932,0.210886
2026-03-20 17:03:07,0.647009,,0.805695,0.820703
2026-03-20 17:03:37,0.874434,0.699171,0.893201,0.622514
2026-03-20 17:04:07,0.790288,0.665975,0.634814,0.707871
2026-03-20 17:04:37,0.575874,0.740403,0.580321,0.562155
2026-03-20 17:05:07,0.575874,0.740403,0.580321,0.562155
2026-03-20 17:05:37,0.744855,0.734272,0.617977,0.676802
2026-03-20 17:06:07,0.358505,0.288955,0.197024,0.714079
2026-03-20 17:06:37,0.261488,0.285618,0.25048,0.267708
2026-03-20 17:07:07,0.083464,0.07825,0.068452,0.051412
2026-03-20 17:07:37,0.083464,0.07825,0.068452,0.051412
2026-03-20 17:08:07,0.756348,0.829282,0.511644,0.530938
2026-03-20 17:08:37,,0.628002,0.985766,
2026-03-20 17:09:07,0.782969,0.76198,0.617265,0.621714
2026-03-20 17:09:37,0.664789,0.626396,0.509388,0.572568
2026-03-20 17:10:07,0.720476,0.689257,0.493864,0.515379
2026-03-20 17:10:37,0.66661,0.660753,0.54417,0.540497
2026-03-20 17:11:07,0.603678,0.661245,0.469725,0.477946
2026-03-20 17:11:37,0.558983,0.928905,0.794722,0.796769
2026-03-20 17:12:07,,0.605091,,0.87841
2026-03-20 17:12:37,0.393814,0.427556,0.311431,0.30779
2026-03-20 17:13:07,0.510228,0.606158,0.420599,0.442369
2026-03-20 17:13:37,0.845574,0.721426,0.991491,0.990794
2026-03-20 17:14:07,0.51028,0.841452,0.563726,0.582673
2026-03-20 17:14:37,0.681118,0.649869,0.586322,0.596529
2026-03-20 17:15:07,0.201078,0.156222,0.153164,0.201209
2026-03-20 17:15:37,0.099086,0.128432,0.081851,0.076442
2026-03-20 17:16:07,0.590705,0.616458,0.48223,0.46343
2026-03-20 17:16:37,0.662047,0.780083,0.559586,0.561635
2026-03-20 17:17:07,0.805112,0.819824,0.603574,0.663687
2026-03-20 17:17:37,0.319154,0.226641,0.276624,0.280924
2026-03-20 17:18:07,0.621197,0.842279,0.544785,0.596081
2026-03-20 17:18:37,0.676689,0.888203,0.489396,0.537665
2026-03-20 17:19:07,0.800359,0.847755,0.664201,0.838996
2026-03-20 17:19:37,0.268662,0.430198,0.313649,0.336178
2026-03-20 17:20:07,0.598705,0.727041,0.512199,0.51724
2026-03-20 17:20:37,0.052853,0.059952,0.036006,0.046228
2026-03-20 17:21:07,0.791341,0.784854,0.657687,0.816401
2026-03-20 17:21:37,0.83268,0.542698,0.674722,0.789535
2026-03-20 17:22:07,0.375753,0.613739,0.514092,0.506856
2026-03-20 17:22:37,0.435752,0.498225,0.430151,0.44917
2026-03-20 17:23:07,0.647893,0.625858,0.488317,0.503568
2026-03-20 17:23:37,0.533091,0.672795,0.528009,0.546045
2026-03-20 17:24:07,0.425358,0.54063,0.458762,0.480154
2026-03-20 17:24:37,0.315343,0.385239,0.334579,0.323566
2026-03-20 17:25:07,0.315343,0.385239,0.334579,0.323566
2026-03-20 17:25:37,0.315343,0.385239,0.334579,0.323566
2026-03-20 17:26:07,0.809942,0.935737,0.606509,0.554229
2026-03-20 17:26:37,0.674047,0.5554,0.61252,0.6069
2026-03-20 17:27:07,0.654887,0.883888,0.474582,0.513093
2026-03-20 17:27:37,0.901613,,0.538501,0.492168
2026-03-20 17:28:37,0.545529,0.494601,0.412674,0.53876
2026-03-20 17:29:07,0.539799,0.494601,0.361876,0.411225
2026-03-20 17:29:37,0.147846,0.139278,0.153827,0.160773
2026-03-20 17:30:07,0.55783,0.495891,0.356339,0.358993
2026-03-20 17:30:37,0.451499,0.590649,0.466853,0.433385
2026-03-20 17:31:07,0.268533,0.83266,0.617616,0.611769
2026-03-20 17:31:37,0.727169,0.749718,0.478668,0.488913
2026-03-20 17:32:07,0.192919,,,
2026-03-20 17:32:37,0.477362,0.440418,0.423621,0.437773
2026-03-20 17:33:07,0.528581,0.555558,0.410385,0.465496
2026-03-20 17:33:37,0.462549,0.581356,0.398793,0.424803
