Time,"__name__=""rsk_txpool_pending_transactions"",instance=""rsk-rpc-exporter:9090"",job=""rsk-rpc-exporter"",node=""rskj-miner1"""
2026-03-20 16:49:37,1107
2026-03-20 16:50:07,4146
2026-03-20 16:50:37,4406
2026-03-20 16:51:07,4660
2026-03-20 16:51:37,801
2026-03-20 16:52:07,896
2026-03-20 16:52:37,1072
2026-03-20 16:53:07,4689
2026-03-20 16:53:37,5157
2026-03-20 16:54:07,4196
2026-03-20 16:54:37,1895
2026-03-20 16:55:07,4357
2026-03-20 16:55:37,1652
2026-03-20 16:56:07,802
2026-03-20 16:56:37,261
2026-03-20 16:57:07,614
2026-03-20 16:57:37,344
2026-03-20 16:58:07,114
2026-03-20 16:58:37,1653
2026-03-20 16:59:07,1432
2026-03-20 16:59:37,1929
2026-03-20 17:00:07,1398
2026-03-20 17:00:37,1169
2026-03-20 17:01:07,1176
2026-03-20 17:01:37,1049
2026-03-20 17:02:07,84
2026-03-20 17:02:37,2357
2026-03-20 17:03:07,4467
2026-03-20 17:03:37,4498
2026-03-20 17:04:07,4211
2026-03-20 17:04:37,1305
2026-03-20 17:05:07,4886
2026-03-20 17:05:37,867
2026-03-20 17:06:07,291
2026-03-20 17:06:37,114
2026-03-20 17:07:07,857
2026-03-20 17:07:37,4640
2026-03-20 17:08:07,4917
2026-03-20 17:08:37,4196
2026-03-20 17:09:07,1843
2026-03-20 17:09:37,1587
2026-03-20 17:10:07,4995
2026-03-20 17:10:37,4166
2026-03-20 17:11:07,1945
2026-03-20 17:11:37,4451
2026-03-20 17:12:07,1095
2026-03-20 17:12:37,369
2026-03-20 17:13:07,848
2026-03-20 17:13:37,1896
2026-03-20 17:14:07,2421
2026-03-20 17:14:37,1344
2026-03-20 17:15:07,1138
2026-03-20 17:15:37,918
2026-03-20 17:16:07,1810
2026-03-20 17:16:37,1349
2026-03-20 17:17:07,4180
2026-03-20 17:17:37,133
2026-03-20 17:18:07,1561
2026-03-20 17:18:37,1681
2026-03-20 17:19:07,1655
2026-03-20 17:19:37,533
2026-03-20 17:20:07,1399
2026-03-20 17:20:37,897
2026-03-20 17:21:07,1928
2026-03-20 17:21:37,896
2026-03-20 17:22:07,1074
2026-03-20 17:22:37,624
2026-03-20 17:23:07,1280
2026-03-20 17:23:37,1412
2026-03-20 17:24:07,135
2026-03-20 17:24:37,1365
2026-03-20 17:25:07,4931
2026-03-20 17:25:37,6408
2026-03-20 17:26:07,5425
2026-03-20 17:26:37,4146
2026-03-20 17:27:07,4481
2026-03-20 17:27:37,4641
2026-03-20 17:28:07,2162
2026-03-20 17:28:37,1570
2026-03-20 17:29:07,2051
2026-03-20 17:29:37,2118
2026-03-20 17:30:07,4197
2026-03-20 17:30:37,1396
2026-03-20 17:31:07,2137
2026-03-20 17:31:37,1808
2026-03-20 17:32:07,2336
2026-03-20 17:32:37,514
2026-03-20 17:33:07,632
2026-03-20 17:33:37,771
2026-03-20 17:34:07,4488
2026-03-20 17:34:37,4100
2026-03-20 17:35:07,1798
2026-03-20 17:35:37,4985
2026-03-20 17:36:07,6225
2026-03-20 17:36:37,834
2026-03-20 17:37:07,264
2026-03-20 17:37:37,1637
2026-03-20 17:38:07,1908
2026-03-20 17:38:37,548
2026-03-20 17:39:07,645
2026-03-20 17:39:37,1593
2026-03-20 17:40:07,361
2026-03-20 17:40:37,1328
2026-03-20 17:41:07,1344
2026-03-20 17:41:37,4113
2026-03-20 17:42:07,4484
2026-03-20 17:42:37,916
2026-03-20 17:43:07,2305
2026-03-20 17:43:37,5427
2026-03-20 17:44:07,4480
2026-03-20 17:44:37,1543
2026-03-20 17:45:07,552
2026-03-20 17:45:37,4416
2026-03-20 17:46:07,2449
2026-03-20 17:46:37,4385
2026-03-20 17:47:07,889
2026-03-20 17:47:37,4648
2026-03-20 17:48:07,1652
2026-03-20 17:48:37,1161
2026-03-20 17:49:07,808
2026-03-20 17:49:37,1649
