Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-20 16:49:37,2939768464,1792574536,1948064768,2717628928,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:50:07,2472477440,3395857728,2196988928,2409306112,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:50:37,3720496272,3623604984,1804910080,1605520896,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:51:07,1624115352,3169386704,1402331648,2503101952,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:51:37,1586836000,2276511984,1678570496,2410164736,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:52:07,2857671608,2129686120,1834236928,2237232128,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:52:37,2642994000,4011822080,1992418816,2000715264,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:53:07,4083654336,1350446592,1792600064,1555542528,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:53:37,1690366968,1369304280,1507055104,2528621056,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:54:07,2167166472,3931203648,2738083328,1944060416,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:54:37,2874343288,3525855480,2457106944,1325210624,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:55:07,1111840816,3595608928,2204384768,2596084736,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:55:37,2561458328,3834370544,1610556416,1846891520,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:56:07,1070998488,4049947648,1365385216,1405447168,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:56:37,2039296056,1726894016,1526623744,1275336704,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:57:07,3082461792,3319022280,1701027840,2610947584,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:57:37,4138383424,1108728704,1930768384,2434786816,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:58:07,1966514560,2332854112,2059480064,2256528896,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:58:37,4099340328,3736752472,2254608896,2046813696,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:59:07,2944951296,4186439184,1879112192,1773362960,5368709120,5368709120,4294967296,4294967296
2026-03-20 16:59:37,1401929328,2604196192,2090924544,1694129456,5368709120,5368709120,4294967296,4294967296
