Time,"__stream_shard__=""0"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""1"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail"""
2026-03-05 21:02:30,300,514.2857142857143,13.793103448275863
2026-03-05 21:03:00,300,514.2857142857143,13.793103448275863
2026-03-05 21:03:30,300,514.2857142857143,13.899613899613898
2026-03-05 21:04:00,300,514.2857142857143,13.899613899613898
2026-03-05 21:04:30,300,514.2857142857143,13.953488372093023
2026-03-05 21:05:00,300,514.2857142857143,13.793103448275863
2026-03-05 21:05:30,300,514.2857142857143,13.740458015267176
2026-03-05 21:06:00,300,514.2857142857143,13.793103448275863
2026-03-05 21:06:30,300,514.2857142857143,13.793103448275863
2026-03-05 21:07:00,300,514.2857142857143,13.846153846153847
2026-03-05 21:07:30,300,514.2857142857143,14.007782101167315
2026-03-05 21:08:00,300,514.2857142857143,14.173228346456694
2026-03-05 21:08:30,300,514.2857142857143,14.229249011857709
2026-03-05 21:09:00,300,514.2857142857143,14.285714285714285
2026-03-05 21:09:30,300,514.2857142857143,14.173228346456694
2026-03-05 21:10:00,300,514.2857142857143,14.399999999999999
2026-03-05 21:10:30,300,514.2857142857143,14.457831325301205
2026-03-05 21:11:00,300,514.2857142857143,14.634146341463415
2026-03-05 21:11:30,300,514.2857142857143,14.457831325301205
2026-03-05 21:12:00,300,514.2857142857143,14.399999999999999
2026-03-05 21:12:30,300,514.2857142857143,14.117647058823529
2026-03-05 21:13:00,300,514.2857142857143,14.285714285714285
2026-03-05 21:13:30,300,514.2857142857143,14.173228346456694
2026-03-05 21:14:00,300,514.2857142857143,14.342629482071713
2026-03-05 21:14:30,300,514.2857142857143,14.285714285714285
2026-03-05 21:15:00,300,600,14.117647058823529
2026-03-05 21:15:30,300,600,14.117647058823529
2026-03-05 21:16:00,300,600,14.117647058823529
2026-03-05 21:16:30,300,600,14.117647058823529
2026-03-05 21:17:00,300,600,14.229249011857709
2026-03-05 21:17:30,300,600,14.0625
2026-03-05 21:18:00,300,600,14.173228346456694
2026-03-05 21:18:30,300,600,14.342629482071713
2026-03-05 21:19:00,300,600,14.457831325301205
2026-03-05 21:19:30,327.27272727272725,600,14.516129032258064
2026-03-05 21:20:00,360,600,14.173228346456694
2026-03-05 21:20:30,360,600,14.117647058823529
2026-03-05 21:21:00,400,1800,14.117647058823529
2026-03-05 21:21:30,514.2857142857143,1800,14.007782101167315
2026-03-05 21:22:00,514.2857142857143,1800,14.007782101167315
2026-03-05 21:22:30,600,1800,14.117647058823529
2026-03-05 21:23:00,900,1800,14.007782101167315
2026-03-05 21:23:30,3600,3600,13.740458015267176
2026-03-05 21:24:00,,,13.740458015267176
2026-03-05 21:24:30,,,13.688212927756654
2026-03-05 21:25:00,,,13.636363636363637
2026-03-05 21:25:30,,,13.584905660377357
2026-03-05 21:26:00,,,13.793103448275863
2026-03-05 21:26:30,,,13.793103448275863
2026-03-05 21:27:00,,,14.0625
2026-03-05 21:27:30,,,14.117647058823529
2026-03-05 21:28:00,,,13.899613899613898
2026-03-05 21:28:30,,,13.740458015267176
2026-03-05 21:29:00,,,13.688212927756654
2026-03-05 21:29:30,,,13.584905660377357
2026-03-05 21:30:00,,,13.533834586466165
2026-03-05 21:30:30,,,13.636363636363637
