Time,"__name__=""dockerstats_memory_usage_bytes"",id=""19c98afb5d8e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""22ec4669ab6e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""3bd64936d549"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""4c36ab46243a"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""8550f126da22"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""a86735e5c58a"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3"""
2026-03-05 21:32:48,4256260096,4238827520,5040619520,4245852160,4221558784,4236103680
2026-03-05 21:33:18,4263251968,4245823488,5043847168,4251697152,4228890624,4243349504
2026-03-05 21:33:48,4278452224,4259614720,5047037952,4259606528,4252835840,4258308096
2026-03-05 21:34:18,4294225920,4282359808,5055787008,4265115648,4287451136,4281200640
2026-03-05 21:34:48,4195577856,4164231168,5057617920,4136136704,4180021248,4180709376
2026-03-05 21:35:18,4195647488,4164280320,5057667072,4136226816,4182503424,4180262912
2026-03-05 21:35:48,4200448000,4169068544,5059244032,4139839488,4189282304,4186521600
2026-03-05 21:36:18,4212781056,4179263488,5064175616,4147793920,4203032576,4201656320
2026-03-05 21:36:48,4212572160,4179304448,5064179712,4147888128,4204863488,4201910272
2026-03-05 21:37:18,4215709696,4182462464,5065809920,4151713792,4210393088,4206342144
2026-03-05 21:37:48,4219535360,4185980928,5067431936,4153544704,4216111104,4209815552
2026-03-05 21:38:18,4233216000,4199133184,5073866752,4164722688,4229713920,4224118784
2026-03-05 21:38:48,4243615744,4209647616,5077401600,4173041664,4240515072,4232953856
2026-03-05 21:39:18,4243664896,4209696768,5077442560,4173176832,4243181568,4233023488
2026-03-05 21:39:48,4248363008,4214386688,5078908928,4178042880,4249923584,4237664256
2026-03-05 21:40:18,4255715328,4220747776,5081456640,4185886720,4256710656,4244180992
2026-03-05 21:40:48,4265021440,4232409088,5083967488,4192419840,4266487808,4253360128
2026-03-05 21:41:18,4270694400,4238258176,5087252480,4198109184,4273344512,4259573760
2026-03-05 21:41:48,4276445184,4241256448,5088784384,4201013248,4277669888,4265295872
2026-03-05 21:42:18,4263485440,4252622848,5093732352,4209192960,4290908160,4277903360
2026-03-05 21:42:48,4201279488,4174839808,5096960000,4128702464,4179349504,4188520448
2026-03-05 21:43:18,4209180672,4183638016,5099925504,4136628224,4173012992,4196192256
2026-03-05 21:43:48,4213092352,4187852800,5101469696,4139102208,4181164032,4200120320
2026-03-05 21:44:18,4220502016,4193562624,5103714304,4145037312,4190896128,4207595520
2026-03-05 21:44:48,4224335872,4198940672,5104803840,4150435840,4201037824,4212862976
2026-03-05 21:45:18,4227661824,4201136128,5106495488,4152614912,4204023808,4216213504
2026-03-05 21:45:48,4229320704,4202872832,5106552832,4137594880,4210204672,4217966592
2026-03-05 21:46:18,4229394432,4202979328,5106610176,4137734144,4215410688,4218150912
2026-03-05 21:46:48,4254945280,4222181376,5114544128,4173668352,4257071104,4240248832
2026-03-05 21:47:18,4261163008,4230860800,5114884096,4175671296,4268056576,4245176320
2026-03-05 21:47:48,4269862912,4237463552,5118595072,4180586496,4188725248,4251639808
2026-03-05 21:48:18,4284174336,4253237248,5124173824,4197597184,4208349184,4267286528
2026-03-05 21:48:48,4290723840,4259893248,5126434816,4204007424,4217331712,4273860608
2026-03-05 21:49:18,4290764800,4259946496,5126504448,4204068864,4221915136,4273938432
2026-03-05 21:49:48,4294443008,4294365184,5152522240,4243734528,4273590272,4294524928
2026-03-05 21:50:18,4216377344,4189896704,5133447168,4141064192,4205260800,4197949440
2026-03-05 21:50:48,4216381440,4189917184,5133459456,4141494272,4206440448,4197953536
2026-03-05 21:51:18,4216442880,4190044160,5133549568,4141707264,4206669824,4198248448
2026-03-05 21:51:48,4220559360,4194152448,5134614528,4145868800,4210974720,4202364928
2026-03-05 21:52:18,4225351680,4199124992,5135015936,4151533568,4218368000,4207185920
2026-03-05 21:52:48,4229419008,4202926080,5136351232,4154527744,4225736704,4212404224
2026-03-05 21:53:18,4234166272,4207706112,5138010112,4161200128,4234211328,4218220544
2026-03-05 21:53:48,4239835136,4233613312,5165817856,4165578752,4241678336,4222832640
2026-03-05 21:54:18,4246589440,4241022976,5167570944,4172943360,4250374144,4229607424
2026-03-05 21:54:48,4252774400,4246052864,5169197056,4176711680,4237500416,4233719808
2026-03-05 21:55:18,4265865216,4258287616,5176844288,4187656192,4255207424,4248522752
2026-03-05 21:55:48,4272132096,4264714240,5181071360,4193939456,4263653376,4251672576
2026-03-05 21:56:18,4279713792,4268523520,5184589824,4197658624,4271542272,4255584256
2026-03-05 21:56:48,4285464576,4277551104,5189369856,4214607872,4292681728,4264865792
2026-03-05 21:57:18,4287393792,4282593280,5193732096,4245725184,4288847872,4277088256
2026-03-05 21:57:48,4294533120,4289880064,5196972032,4253089792,4293877760,4284760064
2026-03-05 21:58:18,4292915200,4293705728,5200211968,4259631104,4293193728,4291063808
2026-03-05 21:58:48,4239880192,4229349376,5206523904,4185665536,4195160064,4233555968
2026-03-05 21:59:18,4243124224,4232847360,5208203264,4191789056,4201918464,4236947456
2026-03-05 21:59:48,4259065856,4248518656,5213044736,4204265472,4227633152,4251258880
2026-03-05 22:00:18,4273573888,4264312832,5216931840,4225118208,4244369408,4268994560
2026-03-05 22:00:48,4285349888,4276600832,5222109184,4237881344,4261138432,4281036800
2026-03-05 22:01:18,4285382656,4276715520,5227442176,4238114816,4265320448,4280827904
2026-03-05 22:01:48,4291710976,4282650624,5229617152,4244996096,4274900992,4287229952
2026-03-05 22:02:18,4294094848,4292243456,5231816704,4255141888,4288413696,4294631424
2026-03-05 22:02:48,4285808640,4285943808,5235404800,4265172992,4285710336,4285022208
