Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-02-19 04:06:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079545.0877616468,0
2026-02-19 04:06:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920187.5862068966,0
2026-02-19 04:07:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166142940.68965518,0
2026-02-19 04:07:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166613.5650494809,0
2026-02-19 04:08:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591216.0270335505,0
2026-02-19 04:08:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104942.3448275862,0
2026-02-19 04:09:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279243.8359943446,0
2026-02-19 04:09:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151552,0
2026-02-19 04:10:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271597.80697217333,0
2026-02-19 04:10:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224134.61140610994,0
2026-02-19 04:11:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198450.98106831269,0
2026-02-19 04:11:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167224.02675769798,0
2026-02-19 04:12:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199425.95082928173,0
2026-02-19 04:12:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107343.44827586207,0
2026-02-19 04:13:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167500.72408799393,0
2026-02-19 04:13:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133750.97410434124,0
2026-02-19 04:14:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15653756.888168555,0
