Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-04 19:43:01,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:43:31,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:44:01,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:44:31,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:45:01,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:45:31,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:46:01,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:46:31,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:47:01,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 19:47:31,0.00029,,0.000401,0.000212,0.000179,
2026-03-04 20:06:01,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:06:31,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:07:01,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:07:31,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:08:01,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:08:31,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:09:01,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:09:31,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:10:01,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:10:31,0.000208,,0.000281,0.000483,0.000158,
2026-03-04 20:31:31,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:32:01,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:32:31,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:33:01,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:33:31,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:34:01,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:34:31,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:35:01,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:35:31,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:36:01,0.000165,,0.000218,0.000258,0.000284,
2026-03-04 20:57:01,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 20:57:31,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 20:58:01,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 20:58:31,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 20:59:01,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 20:59:31,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 21:00:01,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 21:00:31,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 21:01:01,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 21:01:31,0.000175,,0.000189,0.000169,0.000969,
2026-03-04 21:20:31,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:21:01,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:21:31,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:22:01,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:22:31,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:23:01,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:23:31,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:24:01,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:24:31,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:25:01,0.00104,,0.000234,0.000168,0.00066,
2026-03-04 21:45:01,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:45:31,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:46:01,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:46:31,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:47:01,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:47:31,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:48:01,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:48:31,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:49:01,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 21:49:31,0.000508,,0.000398,0.000133,0.000163,
2026-03-04 22:12:01,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:12:31,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:13:01,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:13:31,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:14:01,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:14:31,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:15:01,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:15:31,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:16:01,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:16:31,0.000226,,0.000164,0.000125,0.000193,
2026-03-04 22:37:31,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:38:01,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:38:31,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:39:01,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:39:31,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:40:01,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:40:31,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:41:01,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:41:31,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 22:42:01,0.000637,0.000471,0.000149,0.000243,0.000194,0.000473
2026-03-04 23:02:01,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:02:31,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:03:01,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:03:31,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:04:01,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:04:31,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:05:01,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:05:31,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:06:01,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:06:31,0.000434,,0.000603,0.000481,0.00046,
2026-03-04 23:24:01,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:24:31,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:25:01,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:25:31,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:26:01,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:26:31,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:27:01,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:27:31,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:28:01,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:28:31,0.000395,,0.00034,0.000168,0.000736,
2026-03-04 23:49:31,,,,0.000515,,
2026-03-04 23:50:01,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:50:31,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:51:01,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:51:31,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:52:01,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:52:31,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:53:01,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:53:31,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:54:01,0.000338,,0.000509,0.000515,0.000185,
2026-03-04 23:54:31,0.000338,,0.000509,,0.000185,
2026-03-05 00:16:01,,,,0.000484,,
2026-03-05 00:16:31,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:17:01,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:17:31,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:18:01,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:18:31,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:19:01,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:19:31,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:20:01,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:20:31,0.000392,,0.000498,0.000484,0.000187,
2026-03-05 00:21:01,0.000392,,0.000498,,0.000187,
2026-03-05 00:41:01,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:41:31,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:42:01,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:42:31,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:43:01,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:43:31,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:44:01,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:44:31,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:45:01,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 00:45:31,0.00033,,0.000328,0.000303,0.000219,
2026-03-05 01:04:31,,,,0.000475,,
2026-03-05 01:05:01,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:05:31,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:06:01,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:06:31,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:07:01,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:07:31,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:08:01,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:08:31,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:09:01,0.000375,,0.004601,0.000475,0.000702,
2026-03-05 01:09:31,0.000375,,0.004601,,0.000702,
2026-03-05 01:29:01,,,,0.000499,,
2026-03-05 01:29:31,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:30:01,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:30:31,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:31:01,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:31:31,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:32:01,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:32:31,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:33:01,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:33:31,0.00043,,0.00038,0.000499,0.000414,
2026-03-05 01:34:01,0.00043,,0.00038,,0.000414,
2026-03-05 01:56:01,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 01:56:31,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 01:57:01,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 01:57:31,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 01:58:01,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 01:58:31,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 01:59:01,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 01:59:31,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 02:00:01,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 02:00:31,0.000732,,0.000509,0.000749,0.000496,
2026-03-05 02:23:01,,,,0.0006,,
2026-03-05 02:23:31,,,0.000534,0.0006,0.000402,
2026-03-05 02:24:01,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:24:31,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:25:01,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:25:31,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:26:01,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:26:31,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:27:01,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:27:31,0.001015,,0.000534,0.0006,0.000402,
2026-03-05 02:28:01,0.001015,,0.000534,,0.000402,
2026-03-05 02:28:31,0.001015,,,,,
2026-03-05 02:45:01,,,,0.000196,,
2026-03-05 02:45:31,,,,0.000196,,
2026-03-05 02:46:01,,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:46:31,0.000647,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:47:01,0.000647,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:47:31,0.000647,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:48:01,0.000647,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:48:31,0.000647,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:49:01,0.000647,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:49:31,0.000647,0.001065,0.000575,0.000196,0.000405,0.00052
2026-03-05 02:50:01,0.000647,0.001065,0.000575,,0.000405,0.00052
2026-03-05 02:50:31,0.000647,0.001065,0.000575,,0.000405,0.00052
2026-03-05 02:51:01,0.000647,,,,,
2026-03-05 03:09:01,,,0.001477,0.002459,0.0006,
2026-03-05 03:09:31,,,0.001477,0.002459,0.0006,
2026-03-05 03:10:01,,,0.001477,0.002459,0.0006,
2026-03-05 03:10:31,0.001182,,0.001477,0.002459,0.0006,
2026-03-05 03:11:01,0.001182,,0.001477,0.002459,0.0006,
2026-03-05 03:11:31,0.001182,,0.001477,0.002459,0.0006,
2026-03-05 03:12:01,0.001182,,0.001477,0.002459,0.0006,
2026-03-05 03:12:31,0.001182,,0.001477,0.002459,0.0006,
2026-03-05 03:13:01,0.001182,,0.001477,0.002459,0.0006,
2026-03-05 03:13:31,0.001182,,0.001477,0.002459,0.0006,
2026-03-05 03:14:01,0.001182,,,,,
2026-03-05 03:14:31,0.001182,,,,,
2026-03-05 03:15:01,0.001182,,,,,
2026-03-05 03:37:01,,,0.000436,0.00015,0.000184,
2026-03-05 03:37:31,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:38:01,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:38:31,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:39:01,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:39:31,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:40:01,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:40:31,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:41:01,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:41:31,0.00025,,0.000436,0.00015,0.000184,
2026-03-05 03:42:01,0.00025,,,,,
2026-03-05 03:59:31,,,,0.000474,,
2026-03-05 04:00:01,,,0.00037,0.000474,0.000832,
2026-03-05 04:00:31,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:01:01,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:01:31,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:02:01,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:02:31,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:03:01,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:03:31,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:04:01,0.001695,,0.00037,0.000474,0.000832,
2026-03-05 04:04:31,0.001695,,0.00037,,0.000832,
2026-03-05 04:05:01,0.001695,,,,,
2026-03-05 04:22:01,,,0.000422,0.000591,0.000467,
2026-03-05 04:22:31,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:23:01,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:23:31,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:24:01,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:24:31,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:25:01,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:25:31,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:26:01,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:26:31,0.000385,,0.000422,0.000591,0.000467,
2026-03-05 04:27:01,0.000385,,,,,
2026-03-05 04:44:31,,,,0.000569,,
2026-03-05 04:45:01,,,,0.000569,,
2026-03-05 04:45:31,,,0.000531,0.000569,0.000435,
2026-03-05 04:46:01,0.000375,,0.000531,0.000569,0.000435,
2026-03-05 04:46:31,0.000375,,0.000531,0.000569,0.000435,
2026-03-05 04:47:01,0.000375,,0.000531,0.000569,0.000435,
2026-03-05 04:47:31,0.000375,,0.000531,0.000569,0.000435,
2026-03-05 04:48:01,0.000375,,0.000531,0.000569,0.000435,
2026-03-05 04:48:31,0.000375,,0.000531,0.000569,0.000435,
2026-03-05 04:49:01,0.000375,,0.000531,0.000569,0.000435,
2026-03-05 04:49:31,0.000375,,0.000531,,0.000435,
2026-03-05 04:50:01,0.000375,,0.000531,,0.000435,
2026-03-05 04:50:31,0.000375,,,,,
2026-03-05 05:12:01,,,,0.000178,,
2026-03-05 05:12:31,,,0.000731,0.000178,0.000156,
2026-03-05 05:13:01,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:13:31,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:14:01,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:14:31,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:15:01,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:15:31,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:16:01,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:16:31,0.000406,,0.000731,0.000178,0.000156,
2026-03-05 05:17:01,0.000406,,0.000731,,0.000156,
2026-03-05 05:17:31,0.000406,,,,,
2026-03-05 05:36:01,,,0.000752,0.000866,0.000347,
2026-03-05 05:36:31,,,0.000752,0.000866,0.000347,
2026-03-05 05:37:01,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:37:31,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:38:01,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:38:31,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:39:01,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:39:31,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:40:01,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:40:31,0.000356,,0.000752,0.000866,0.000347,
2026-03-05 05:41:01,0.000356,,,,,
2026-03-05 05:41:31,0.000356,,,,,
2026-03-05 05:59:31,,,0.000617,0.000475,0.000487,
2026-03-05 06:00:01,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:00:31,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:01:01,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:01:31,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:02:01,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:02:31,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:03:01,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:03:31,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:04:01,0.00048,,0.000494,0.000475,0.000532,
2026-03-05 06:04:31,0.00048,,0.000494,,0.000532,
2026-03-05 06:21:31,,,,0.000706,,
2026-03-05 06:22:01,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:22:31,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:23:01,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:23:31,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:24:01,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:24:31,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:25:01,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:25:31,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:26:01,0.000453,,0.001281,0.000706,0.000472,
2026-03-05 06:26:31,0.000453,,0.001281,,0.000472,
2026-03-05 06:46:01,,,,0.001901,,
2026-03-05 06:46:31,,,,0.001901,,
2026-03-05 06:47:01,,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:47:31,0.001226,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:48:01,0.001226,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:48:31,0.001226,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:49:01,0.001226,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:49:31,0.001226,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:50:01,0.001226,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:50:31,0.001226,0.000971,0.00171,0.001901,0.000818,0.000698
2026-03-05 06:51:01,0.001226,0.000971,0.00171,,0.000818,0.000698
2026-03-05 06:51:31,0.001226,0.000971,0.00171,,0.000818,0.000698
2026-03-05 06:52:01,0.001226,,,,,
2026-03-05 07:10:01,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:10:31,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:11:01,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:11:31,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:12:01,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:12:31,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:13:01,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:13:31,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:14:01,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:14:31,0.000396,,0.000442,0.000458,0.000476,
2026-03-05 07:31:31,,,0.000778,0.00089,0.001015,
2026-03-05 07:32:01,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:32:31,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:33:01,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:33:31,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:34:01,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:34:31,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:35:01,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:35:31,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:36:01,0.00175,,0.000778,0.00089,0.001015,
2026-03-05 07:36:31,0.00175,,,,,
2026-03-05 07:55:31,,,0.000643,0.000608,0.001403,
2026-03-05 07:56:01,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 07:56:31,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 07:57:01,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 07:57:31,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 07:58:01,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 07:58:31,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 07:59:01,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 07:59:31,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 08:00:01,0.001043,,0.000643,0.000608,0.001403,
2026-03-05 08:00:31,0.001043,,,,,
2026-03-05 08:21:01,,,,0.000738,,
2026-03-05 08:21:31,,,,0.000738,,
2026-03-05 08:22:01,,,0.000481,0.000738,0.000336,
2026-03-05 08:22:31,,,0.000481,0.000738,0.000336,
2026-03-05 08:23:01,0.001107,,0.000481,0.000738,0.000336,
2026-03-05 08:23:31,0.001107,,0.000481,0.000738,0.000336,
2026-03-05 08:24:01,0.001107,,0.000481,0.000738,0.000336,
2026-03-05 08:24:31,0.001107,,0.000481,0.000738,0.000336,
2026-03-05 08:25:01,0.001107,,0.000481,0.000738,0.000336,
2026-03-05 08:25:31,0.001107,,0.000481,0.000738,0.000336,
2026-03-05 08:26:01,0.001107,,0.000481,,0.000336,
2026-03-05 08:26:31,0.001107,,0.000481,,0.000336,
2026-03-05 08:27:01,0.001107,,,,,
2026-03-05 08:27:31,0.001107,,,,,
2026-03-05 08:44:01,,,,0.001141,,
