Time,"name=""rskj-miner1""","name=""rskj-miner2""","name=""rskj-node1""","name=""rskj-node2"""
2026-03-17 22:55:12,1671.045826006,1598.910382400607,1770.9044515706357,1639.4262266818387
2026-03-17 22:55:42,1770.2837833178169,1655.5291196855283,1927.2783697113894,1747.1466501155135
2026-03-17 22:56:12,1728.5423635297766,1522.6042277319905,1790.510017586813,1731.3355632952857
2026-03-17 22:56:42,2184.4074342264057,2152.5464639150373,2664.0460673769867,2403.261956484259
2026-03-17 22:57:12,1659.6669080376537,1545.6018757973861,1746.2501293058858,1557.0152753353332
2026-03-17 22:57:42,1701.7344229509324,1889.7279404158476,1976.6904589496912,1911.1409951380986
2026-03-17 22:58:12,1820.9089028342873,1564.6507137438798,1789.4972760499277,1704.123853527343
2026-03-17 22:58:42,1624.6896551724137,1599.655172413793,1683.6206896551723,1589.4827586206895
2026-03-17 22:59:12,1739.1724137931035,1991.4137931034481,1892.4482758620688,1919.1379310344828
2026-03-17 22:59:42,1962.9667942484743,2341.539946898383,2180.648943139892,2156.856660115169
2026-03-17 23:00:12,1715.1724137931035,1858.655172413793,1878.103448275862,1842.4482758620688
2026-03-17 23:00:42,1800.4827586206895,1986.9655172413793,1935.344827586207,1865.2758620689656
2026-03-17 23:01:12,1728.266491947998,1796.5447084382217,1655.6088140970376,1644.0911755577777
2026-03-17 23:01:42,2171.2795971572446,2160.672833113103,2278.0972108138994,2161.3870933180956
2026-03-17 23:02:12,1813.441842822166,1967.6540570364493,1899.6861960757265,1926.6526431945927
2026-03-17 23:02:42,2106.7549394848456,1990.2417158029034,2083.54884314334,1958.2428192131308
2026-03-17 23:03:12,1782.0839942072962,2022.4812081925386,1935.9699331080617,1917.6263705951314
2026-03-17 23:03:42,1892.5591338528377,1828.0808220122751,1776.8084959657956,1803.496310599269
2026-03-17 23:04:12,2017.722915660989,1909.5924419005587,2257.0857182263294,2182.090890283429
2026-03-17 23:04:42,1985.4487776283574,2043.791593393331,2305.6791145132925,2044.7915589117615
2026-03-17 23:05:12,1864.9655172413793,2018.7586206896551,2440.344827586207,2145.551724137931
2026-03-17 23:05:42,2029.9989655529116,2017.7924899141406,2266.5080514465017,2085.893589876211
2026-03-17 23:06:12,1888.551724137931,1852.896551724138,2353,2008.9310344827586
2026-03-17 23:06:42,1956.8320518567048,2385.8911147122712,2472.8476364514017,2417.025824914664
