Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-17 22:55:12,,,0.545662,0.538246
2026-03-17 22:55:42,,,0.538727,0.522815
2026-03-17 22:56:12,0.006866,0.008713,0.003405,0.003261
2026-03-17 22:56:42,0.006249,0.005326,0.006216,0.007256
2026-03-17 22:57:12,,,0.604294,0.622944
2026-03-17 22:57:42,0.559883,0.586245,0.568959,0.558276
2026-03-17 22:58:12,0.005532,0.006225,0.003653,0.003236
2026-03-17 22:58:42,0.561193,0.567452,0.54781,0.586174
2026-03-17 22:59:12,,,0.53749,0.520386
2026-03-17 22:59:42,0.541416,0.615135,0.59497,0.601368
2026-03-17 23:00:12,0.52582,0.628782,0.282644,0.280281
2026-03-17 23:00:42,0.828624,0.812112,0.566328,0.561649
2026-03-17 23:01:12,0.759831,0.813811,0.537501,0.507904
2026-03-17 23:01:42,0.563133,0.507447,0.550407,0.553949
2026-03-17 23:02:12,0.568949,0.552703,0.00474,0.005598
2026-03-17 23:02:42,0.507044,0.63672,0.569776,0.55969
2026-03-17 23:03:12,0.563935,0.599294,0.560355,0.564587
2026-03-17 23:03:42,0.011005,0.017878,0.02291,0.000946
2026-03-17 23:04:12,0.579688,0.567544,0.640996,0.838045
2026-03-17 23:04:42,0.009609,0.005475,0.004525,0.003182
2026-03-17 23:05:12,0.557931,0.553761,0.541279,0.548324
2026-03-17 23:05:42,0.573935,0.546987,0.564856,0.569467
2026-03-17 23:06:12,0.54734,,0.991042,
2026-03-17 23:06:42,0.531374,0.529649,0.546415,0.555143
2026-03-17 23:07:12,0.66669,0.660136,0.598772,0.751841
2026-03-17 23:07:42,0.610315,0.555429,0.654264,0.685196
2026-03-17 23:08:12,0.007431,0.010603,0.003527,0.006743
2026-03-17 23:08:42,0.521544,0.62287,0.610719,0.620865
2026-03-17 23:09:12,,,0.638316,0.6367
2026-03-17 23:09:42,,,0.585759,0.588086
2026-03-17 23:10:12,,,0.554645,0.566636
2026-03-17 23:10:42,0.525192,0.572876,0.516051,0.51464
2026-03-17 23:11:12,0.008059,0.006253,0.004388,0.003619
2026-03-17 23:11:42,0.644375,0.511815,0.635974,0.611009
2026-03-17 23:12:12,,,0.948508,0.643784
2026-03-17 23:12:42,,,0.948508,0.643784
2026-03-17 23:13:12,0.95093,,0.680219,0.679896
2026-03-17 23:13:42,,,0.556105,0.60402
2026-03-17 23:14:12,,,0.639366,0.63161
2026-03-17 23:14:42,,,0.624465,0.621767
2026-03-17 23:15:12,0.579932,0.518743,0.555573,0.530239
2026-03-17 23:15:42,0.579932,0.518743,0.555573,0.530239
2026-03-17 23:16:12,,,0.543292,0.567247
2026-03-17 23:16:42,,,0.641637,0.72966
2026-03-17 23:17:12,,,0.641637,0.72966
2026-03-17 23:17:42,0.81799,0.891249,0.597149,0.582909
2026-03-17 23:18:12,,,0.636711,0.646157
2026-03-17 23:18:42,,,0.556682,0.652681
2026-03-17 23:19:12,0.004758,0.007209,0.014217,0.012124
2026-03-17 23:19:42,0.701868,0.618131,0.6374,0.633985
2026-03-17 23:20:12,,,0.587404,0.591957
2026-03-17 23:20:42,,,0.782081,0.684075
2026-03-17 23:21:12,,,0.680983,0.691039
2026-03-17 23:21:42,0.656479,0.867187,0.836036,0.800681
2026-03-17 23:22:12,0.630389,0.588166,0.54292,
2026-03-17 23:22:42,0.565697,0.580079,,0.543987
2026-03-17 23:23:12,,,0.691304,0.891137
2026-03-17 23:23:42,,,0.562393,0.582378
2026-03-17 23:24:12,,,0.61862,0.658609
2026-03-17 23:24:42,0.557323,0.553283,0.018791,0.023262
2026-03-17 23:25:12,,,0.611611,0.550662
2026-03-17 23:25:42,,,0.611611,0.550662
2026-03-17 23:26:12,,,0.599691,0.591183
2026-03-17 23:26:42,,,0.519101,0.538972
2026-03-17 23:27:12,,,0.59565,0.586321
2026-03-17 23:27:42,,0.996328,0.644252,0.594548
2026-03-17 23:28:12,,,0.578519,0.589134
2026-03-17 23:28:42,,,0.578519,0.589134
2026-03-17 23:29:12,,,0.577185,0.561751
2026-03-17 23:29:42,,,0.662104,0.668622
2026-03-17 23:30:12,,,0.571871,0.646584
2026-03-17 23:30:42,,,0.54994,0.557835
2026-03-17 23:31:12,,,0.564623,0.541287
2026-03-17 23:31:42,,,0.535718,0.556106
2026-03-17 23:32:12,,,0.550448,0.559545
2026-03-17 23:32:42,0.589061,,0.764123,0.683081
2026-03-17 23:33:12,0.513609,0.547688,0.537231,0.551994
2026-03-17 23:33:42,,,0.526673,0.550083
2026-03-17 23:34:12,0.509393,0.568189,0.507351,0.550523
2026-03-17 23:34:42,0.492262,0.501753,0.493792,0.493997
2026-03-17 23:35:12,0.011569,0.009665,0.00773,0.006305
2026-03-17 23:35:42,0.501423,0.57808,0.572958,0.566505
2026-03-17 23:36:12,0.506992,0.494835,0.486835,0.485165
2026-03-17 23:36:42,,,0.718612,
2026-03-17 23:37:12,,,0.533095,0.541259
2026-03-17 23:37:42,,,0.608971,0.630143
2026-03-17 23:38:12,0.006604,0.006693,0.00327,0.003347
2026-03-17 23:38:42,0.705062,0.528022,0.597753,0.588915
2026-03-17 23:39:12,0.046447,0.005851,0.00363,0.007794
