Time,"name=""rskj-miner1""","name=""rskj-miner2""","name=""rskj-node1""","name=""rskj-node2"""
2026-03-17 22:55:12,570.0493086445296,370.3320575152581,200.68273507810076,200.54480879969657
2026-03-17 22:55:42,494.4657080790318,655.7015275335334,201.23444019171754,201.09651391331334
2026-03-17 22:56:12,771.0610710714161,766.7850615538466,300.42415255698467,300.42415255698467
2026-03-17 22:56:42,957.0704458466948,955.0015516706319,500.9482431640288,500.9482431640288
2026-03-17 22:57:12,271.3009896210475,300.8172131995448,100.82410951346505,100.68618323506085
2026-03-17 22:57:42,656.5290852039584,123.0302403365401,301.2309920347574,301.0930657563532
2026-03-17 22:58:12,370.87097441555755,371.1468174608648,200.67581546100268,200.67581546100268
2026-03-17 22:58:42,326.6206896551724,358.48275862068965,101.6551724137931,101.37931034482759
2026-03-17 22:59:12,513.1034482758621,512.4137931034483,200.55172413793102,200.55172413793102
2026-03-17 22:59:42,1181.0627219751043,1183.6833212647841,54.34295369125203,500.3965380504121
2026-03-17 23:00:12,470.48275862068965,473.9310344827586,100.82758620689656,223.3103448275862
2026-03-17 23:00:42,610.0689655172414,125.93103448275862,200.55172413793102,151.3103448275862
2026-03-17 23:01:12,102.07248525811234,739.059967585089,151.17762681471774,125.38363391841096
2026-03-17 23:01:42,619.8350058926467,761.4013785221956,208.42112781686367,337.9879290025356
2026-03-17 23:02:12,555.7433014931548,456.42953205282936,250.49139625504324,200.69657574399113
2026-03-17 23:02:42,643.4260887555602,645.4949829316231,201.9240715837385,202.88955553256787
2026-03-17 23:03:12,557.3408730432384,556.2375008620095,251.56885732018483,300.25515481690917
2026-03-17 23:03:42,443.2797738087029,301.6343700434453,151.29991035101028,101.51024067305704
2026-03-17 23:04:12,91.99365560995794,753.465278256672,200.67581546100268,200.3999724156955
2026-03-17 23:04:42,840.7985931519602,1101.7551118926933,201.2344401917175,300.26550808592805
2026-03-17 23:05:12,916.8275862068965,818.0689655172414,200.41379310344828,100.82758620689656
2026-03-17 23:05:42,1200.924106065308,361.0909968621771,400.2620599289679,300.4034343643322
2026-03-17 23:06:12,527.8620689655172,753.1034482758621,100.9655172413793,200.13793103448276
2026-03-17 23:06:42,0,0,201.08264662276318,0
2026-03-17 23:07:12,959.6910451363747,1103.8240060687563,299.8517292507155,300.5413606427365
2026-03-17 23:07:42,752.9655172413793,753.1034482758621,300.82758620689657,200.13793103448276
2026-03-17 23:08:12,939.5538084893623,360.81514430536873,118.20282059239335,300.26550808592805
2026-03-17 23:08:42,297.15940430226146,653.4749034749036,101.62713734142307,81.21897407611695
2026-03-17 23:09:12,1363.6300944762431,1366.8022894972762,299.97931177160194,400.1103372181229
2026-03-17 23:09:42,1242.7689741451209,1239.6997497914929,193.62802335279397,194.42869057547955
2026-03-17 23:10:12,2284.2163355408384,1756.0706401766001,199.64128035320087,199.64128035320087
2026-03-17 23:10:42,647.0791089040624,1427.822608455756,299.33098834402375,299.33098834402375
2026-03-17 23:11:12,704.8275862068965,1407.4482758620688,199.58620689655172,199.58620689655172
2026-03-17 23:11:42,1431.7241379310344,862.8965517241379,200.55172413793102,200.55172413793102
2026-03-17 23:12:12,672.6896551724138,1367.4482758620688,1.103448275862069,1.103448275862069
2026-03-17 23:12:42,1694.896551724138,389.2413793103448,101.10344827586206,100.9655172413793
2026-03-17 23:13:12,310.91799434443755,735.4989999310297,101.93806469411683,101.93806469411683
2026-03-17 23:13:42,1943.8620689655172,1945.2413793103449,101.24137931034483,101.10344827586206
2026-03-17 23:14:12,3115.5862068965516,2220.137931034483,496.6896551724138,496.2758620689655
2026-03-17 23:14:42,1176.1379310344828,1981.655172413793,299.8620689655172,298.7586206896552
2026-03-17 23:15:12,857.2709403772543,1807.372668023035,292.56181247629223,291.0445187765095
2026-03-17 23:15:42,1523.1724137931035,1138.4827586206895,203.86206896551724,203.3103448275862
2026-03-17 23:16:12,1389.7030932101104,1777.3026656091588,102.21042104900168,100.83106314010827
2026-03-17 23:16:42,2407.2273369883796,1462.9840350332745,199.57932485086718,198.47591462363366
2026-03-17 23:17:12,2274.4827586206898,2286.8965517241377,150.48275862068965,119.86206896551724
2026-03-17 23:17:42,1817.5799165488463,2287.251284527052,101.38280630366563,100.55519155832958
2026-03-17 23:18:12,1884.202903548398,2288.216835063278,425.945722266285,409.8072347322321
2026-03-17 23:18:42,1510.0168959691046,2243.784697079411,169.51139615875317,184.95913934002277
2026-03-17 23:19:12,1562.7586206896551,2427.310344827586,489.37931034482756,487.58620689655174
2026-03-17 23:19:42,4036.411281980553,2568.3745948555274,99.16557478794566,99.16557478794566
2026-03-17 23:20:12,1873.655172413793,2568.551724137931,193.6551724137931,193.51724137931035
