Time,"__name__=""rsk_txpool_pending_transactions"",instance=""rsk-rpc-exporter:9090"",job=""rsk-rpc-exporter"",node=""rskj-miner1"""
2026-03-10 15:56:17,3
2026-03-10 15:56:47,871
2026-03-10 15:57:17,802
2026-03-10 15:57:47,561
2026-03-10 15:58:17,530
2026-03-10 15:58:47,880
2026-03-10 15:59:17,1305
2026-03-10 15:59:47,577
2026-03-10 16:00:17,520
2026-03-10 16:00:47,657
2026-03-10 16:01:17,272
2026-03-10 16:01:47,549
2026-03-10 16:02:17,1177
2026-03-10 16:02:47,642
2026-03-10 16:03:17,1281
2026-03-10 16:03:47,578
2026-03-10 16:04:17,96
2026-03-10 16:04:47,1344
2026-03-10 16:05:17,33
2026-03-10 16:05:47,304
2026-03-10 16:06:17,1095
2026-03-10 16:06:47,786
2026-03-10 16:07:17,1344
2026-03-10 16:07:47,1283
2026-03-10 16:08:17,899
2026-03-10 16:08:47,130
2026-03-10 16:09:17,1059
2026-03-10 16:09:47,657
2026-03-10 16:10:17,776
2026-03-10 16:10:47,786
2026-03-10 16:11:17,916
2026-03-10 16:11:47,1344
2026-03-10 16:12:17,825
2026-03-10 16:12:47,85
2026-03-10 16:13:17,534
2026-03-10 16:13:47,920
2026-03-10 16:14:17,136
2026-03-10 16:14:47,1028
2026-03-10 16:15:17,872
2026-03-10 16:15:47,1145
2026-03-10 16:16:17,898
2026-03-10 16:16:47,1318
2026-03-10 16:17:17,888
2026-03-10 16:17:47,385
2026-03-10 16:18:17,308
2026-03-10 16:18:47,368
2026-03-10 16:19:17,1152
2026-03-10 16:19:47,83
2026-03-10 16:20:17,406
2026-03-10 16:20:47,1175
2026-03-10 16:21:17,1157
2026-03-10 16:21:47,1344
2026-03-10 16:22:17,280
2026-03-10 16:22:47,1111
2026-03-10 16:23:17,577
2026-03-10 16:23:47,374
2026-03-10 16:24:17,1027
2026-03-10 16:24:47,408
2026-03-10 16:25:17,864
2026-03-10 16:25:47,1300
2026-03-10 16:26:17,596
2026-03-10 16:26:47,563
2026-03-10 16:27:17,856
2026-03-10 16:27:47,900
2026-03-10 16:28:17,841
2026-03-10 16:28:47,84
2026-03-10 16:29:17,409
2026-03-10 16:29:47,657
2026-03-10 16:30:17,1078
2026-03-10 16:30:47,848
2026-03-10 16:31:17,871
2026-03-10 16:31:47,809
2026-03-10 16:32:17,568
2026-03-10 16:32:47,329
2026-03-10 16:33:17,899
2026-03-10 16:33:47,296
2026-03-10 16:34:17,897
2026-03-10 16:34:47,1161
2026-03-10 16:35:17,1124
2026-03-10 16:35:47,370
2026-03-10 16:36:17,772
2026-03-10 16:36:47,327
2026-03-10 16:37:17,360
2026-03-10 16:37:47,776
2026-03-10 16:38:17,1344
2026-03-10 16:38:47,313
2026-03-10 16:39:17,1333
2026-03-10 16:39:47,566
2026-03-10 16:40:17,297
2026-03-10 16:40:47,544
2026-03-10 16:41:17,144
2026-03-10 16:41:47,40
2026-03-10 16:42:17,1344
2026-03-10 16:42:47,774
2026-03-10 16:43:17,625
2026-03-10 16:43:47,649
2026-03-10 16:44:17,1032
2026-03-10 16:44:47,258
2026-03-10 16:45:17,1344
2026-03-10 16:45:47,1344
2026-03-10 16:46:17,594
2026-03-10 16:46:47,793
2026-03-10 16:47:17,530
2026-03-10 16:47:47,532
2026-03-10 16:48:17,325
2026-03-10 16:48:47,1344
2026-03-10 16:49:17,1336
2026-03-10 16:49:47,880
2026-03-10 16:50:17,530
2026-03-10 16:50:47,82
2026-03-10 16:51:17,310
2026-03-10 16:51:47,791
2026-03-10 16:52:17,785
2026-03-10 16:52:47,549
2026-03-10 16:53:17,800
2026-03-10 16:53:47,561
2026-03-10 16:54:17,662
2026-03-10 16:54:47,564
2026-03-10 16:55:17,577
2026-03-10 16:55:47,1344
2026-03-10 16:56:17,851
2026-03-10 16:56:47,614
2026-03-10 16:57:17,662
2026-03-10 16:57:47,576
2026-03-10 16:58:17,1346
2026-03-10 16:58:47,1139
2026-03-10 16:59:17,593
2026-03-10 16:59:47,613
2026-03-10 17:00:17,583
2026-03-10 17:00:47,134
2026-03-10 17:01:17,85
2026-03-10 17:01:47,404
2026-03-10 17:02:17,584
2026-03-10 17:02:47,1033
2026-03-10 17:03:17,322
2026-03-10 17:03:47,51
2026-03-10 17:04:17,117
2026-03-10 17:04:47,353
2026-03-10 17:05:17,584
2026-03-10 17:05:47,836
2026-03-10 17:06:17,82
2026-03-10 17:06:47,340
2026-03-10 17:07:17,791
2026-03-10 17:07:47,881
2026-03-10 17:08:17,23
2026-03-10 17:08:47,596
2026-03-10 17:09:17,785
2026-03-10 17:09:47,823
2026-03-10 17:10:17,80
2026-03-10 17:10:47,592
2026-03-10 17:11:17,1063
2026-03-10 17:11:47,904
2026-03-10 17:12:17,514
2026-03-10 17:12:47,306
2026-03-10 17:13:17,640
2026-03-10 17:13:47,85
2026-03-10 17:14:17,628
2026-03-10 17:14:47,886
2026-03-10 17:15:17,289
2026-03-10 17:15:47,305
2026-03-10 17:16:17,790
2026-03-10 17:16:47,151
2026-03-10 17:17:17,1056
2026-03-10 17:17:47,385
2026-03-10 17:18:17,261
2026-03-10 17:18:47,7
2026-03-10 17:19:17,648
2026-03-10 17:19:47,280
2026-03-10 17:20:17,529
2026-03-10 17:20:47,368
2026-03-10 17:21:17,1063
2026-03-10 17:21:47,343
2026-03-10 17:22:17,118
2026-03-10 17:22:47,321
2026-03-10 17:23:17,903
2026-03-10 17:23:47,313
2026-03-10 17:24:17,853
2026-03-10 17:24:47,262
2026-03-10 17:25:17,775
2026-03-10 17:25:47,790
2026-03-10 17:26:17,1042
2026-03-10 17:26:47,836
2026-03-10 17:27:17,597
2026-03-10 17:27:47,38
2026-03-10 17:28:17,325
2026-03-10 17:28:47,343
2026-03-10 17:29:17,320
2026-03-10 17:29:47,136
2026-03-10 17:30:17,1152
2026-03-10 17:30:47,657
2026-03-10 17:31:17,610
2026-03-10 17:31:47,850
2026-03-10 17:32:17,369
2026-03-10 17:32:47,581
2026-03-10 17:33:17,371
2026-03-10 17:33:47,531
2026-03-10 17:34:17,1152
2026-03-10 17:34:47,82
2026-03-10 17:35:17,296
2026-03-10 17:35:47,1058
2026-03-10 17:36:17,304
2026-03-10 17:36:47,1045
2026-03-10 17:37:17,640
2026-03-10 17:37:47,403
2026-03-10 17:38:17,657
2026-03-10 17:38:47,791
2026-03-10 17:39:17,788
2026-03-10 17:39:47,598
2026-03-10 17:40:17,536
2026-03-10 17:40:47,609
2026-03-10 17:41:17,599
2026-03-10 17:41:47,406
2026-03-10 17:42:17,534
2026-03-10 17:42:47,401
2026-03-10 17:43:17,1091
2026-03-10 17:43:47,1152
2026-03-10 17:44:17,582
2026-03-10 17:44:47,400
2026-03-10 17:45:17,376
2026-03-10 17:45:47,808
2026-03-10 17:46:17,624
2026-03-10 17:46:47,97
2026-03-10 17:47:17,580
2026-03-10 17:47:47,53
2026-03-10 17:48:17,264
2026-03-10 17:48:47,537
2026-03-10 17:49:17,36
2026-03-10 17:49:47,150
2026-03-10 17:50:17,103
2026-03-10 17:50:47,393
2026-03-10 17:51:17,258
2026-03-10 17:51:47,406
2026-03-10 17:52:17,649
2026-03-10 17:52:47,857
2026-03-10 17:53:17,313
2026-03-10 17:53:47,70
2026-03-10 17:54:17,391
2026-03-10 17:54:47,352
2026-03-10 17:55:17,104
2026-03-10 17:55:47,373
2026-03-10 17:56:17,630
2026-03-10 17:56:47,803
2026-03-10 17:57:17,115
2026-03-10 17:57:47,645
2026-03-10 17:58:17,1031
2026-03-10 17:58:47,617
2026-03-10 17:59:17,818
2026-03-10 17:59:47,593
2026-03-10 18:00:17,609
2026-03-10 18:00:47,357
2026-03-10 18:01:17,86
2026-03-10 18:01:47,581
2026-03-10 18:02:17,265
2026-03-10 18:02:47,280
2026-03-10 18:03:17,1169
2026-03-10 18:03:47,805
2026-03-10 18:04:17,101
2026-03-10 18:04:47,899
2026-03-10 18:05:17,868
2026-03-10 18:05:47,259
2026-03-10 18:06:17,865
2026-03-10 18:06:47,357
2026-03-10 18:07:17,322
2026-03-10 18:07:47,324
2026-03-10 18:08:17,371
