Time,"gc=""Copy"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""Copy"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""Copy"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""MarkSweepCompact"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""MarkSweepCompact"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-10 18:18:00,0.00364419132851961,0.0037289399640665776,0.0028814047695723665,0.002152542372881355,0.0028136070102883107,0.0024068204545839755,0,0,0,0,0,0
2026-02-10 18:18:30,0.003252914068853347,0.001761965268953833,0.0016433992952019512,0.0028632420710219576,0.0028124152886961243,0.0024057602710715795,0,0,0,0,0,0
2026-02-10 18:19:00,0.0032689701897018965,0.005115349435956501,0.0033367208672086717,0.006859988481994647,0.0060467479674796735,0.0035909075510688043,0,0,0,0,0,0
2026-02-10 18:19:30,0.002219737020469025,0.005676426731733768,0.00476150131322545,0.0039988477896199396,0.0060493094975853584,0.003592185302539947,0,0,0,0,0,0
2026-02-10 18:20:00,0.004321887393647673,0.003338869868818007,0.006287922443307009,0.00377946884056743,0.0035253042269753595,0.0036608308052132935,0,0,0,0,0,0
2026-02-10 18:20:30,0.007271186440677967,0.003830573399549145,0.004610325773755043,0.006576494118444691,0.003525543238753859,0.005745957490084408,0,0,0,0,0,0
2026-02-10 18:21:00,0.0052372881355932195,0.004050710145418802,0.0031186440677966093,0.0049153375480940325,0.0017626819884408718,0.0020847457627118644,0,0,0,0,0,0
2026-02-10 18:21:30,0.003796674519907117,0.004084676530906254,0.0034407362836658263,0.004813640909167953,0.0020339327785216716,0.002864309684417478,0,0,0,0,0,0
2026-02-10 18:22:00,0.0038813559322033913,0.00354237288135593,0.0031356463668875756,0.005508381213877734,0.0058646055798501654,0.006169596094849064,0,0,0,0,0,0
2026-02-10 18:22:30,0.0038644722791911727,0.0017118644067796607,0.0014237288135593234,0.002813607010288313,0.003830573399549145,0.003305140765097711,0,0,0,0,0,0
2026-02-10 18:23:00,0.0028983050847457632,0.003932270038475228,0.0027288598111832375,0.003033949727961492,0.0013389830508474569,0.0015763246211736022,0,0,0,0,0,0
2026-02-10 18:23:30,0.003203444126171631,0.006016847172081833,0.004966101694915253,0.004355932203389829,0.004034035052035661,0.0037798532128752323,0,0,0,0,0,0
2026-02-10 18:24:00,0.0030508474576271174,0.004610247631315789,0.005220250504228743,0.0037288135593220298,0.004644225227973826,0.0022034271767318076,0,0,0,0,0,0
2026-02-10 18:24:30,0.0033728813559322007,0.004643989084930764,0.004203318587820546,0.0035762711864406756,0.0019491195064490394,0.0016270910662531158,0,0,0,0,0,0
2026-02-10 18:25:00,0.0027119563375029685,0.0035085340429498782,0.0012203389830508485,0.0011695113476499594,0.0017797213464863211,0.005305174663977355,0,0,0,0,0,0
2026-02-10 18:25:30,0.0019152542372881355,0.0013898540653231387,0.001966101694915256,0.0025932642926151297,0.0017797213464863211,0.0053049049184773385,0,0,0,0,0,0
2026-02-10 18:26:00,0.0025931763868409013,0.0026779661016949137,0.001966101694915256,0.003915386962269912,0.00472881355932204,0.0019152866997745725,0,0,0,0,0,0
2026-02-10 18:26:30,0.004525347028016473,0.004372955473821591,0.001542399023712262,0.0013220338983050896,0.004728733411298119,0.0019152217759021031,0,0,0,0,0,0
2026-02-10 18:27:00,0.004406854353463615,0.0016949439821013932,0.003678090782738399,0.0014576765314078418,0.0022880968119184386,0.0018983372599535604,0,0,0,0,0,0
2026-02-10 18:27:30,0.0034747529535400115,0.0022204895247135365,0.004593453904435825,0.003271463683362998,0.0012542798060951191,0.0018983694362520779,0,0,0,0,0,0
2026-02-10 18:28:00,0.003474988557964505,0.0046105602169675365,0.0036443766420883104,0.004407078445996343,0.0012543861136066962,0.001118757839780314,0,0,0,0,0,0
