Time,Series_B
2026-02-23 12:36:24,1
2026-02-23 12:36:54,1
2026-02-23 12:37:24,1
2026-02-23 12:37:54,1
2026-02-23 12:38:24,1
2026-02-23 12:38:54,1
2026-02-23 12:39:24,1
2026-02-23 12:39:54,2
2026-02-23 12:40:24,2
2026-02-23 12:40:54,2
2026-02-23 12:41:24,2
2026-02-23 12:41:54,2
2026-02-23 12:42:24,1.8333333333333333
2026-02-23 12:42:54,1
2026-02-23 12:43:24,1.6666666666666667
2026-02-23 12:43:54,1
2026-02-23 12:44:24,1.6666666666666667
2026-02-23 12:44:54,3
2026-02-23 12:45:24,3
2026-02-23 12:45:54,3
2026-02-23 12:46:24,1
2026-02-23 12:46:54,1
2026-02-23 12:47:24,1
2026-02-23 12:47:54,1
2026-02-23 12:48:24,1
2026-02-23 12:48:54,1
2026-02-23 12:49:24,1
2026-02-23 12:49:54,5
2026-02-23 12:50:24,4.666666666666667
2026-02-23 12:50:54,5
2026-02-23 12:51:24,5
2026-02-23 12:51:54,5
2026-02-23 12:52:24,5
2026-02-23 12:52:54,5
2026-02-23 12:53:24,5
2026-02-23 12:53:54,3
2026-02-23 12:54:24,9
2026-02-23 12:54:54,9
2026-02-23 12:55:24,9
2026-02-23 12:55:54,9
2026-02-23 12:56:24,9
2026-02-23 12:56:54,9
2026-02-23 12:57:24,9
2026-02-23 12:57:54,9
2026-02-23 12:58:24,9
2026-02-23 12:58:54,9
2026-02-23 12:59:24,9
2026-02-23 12:59:54,9
2026-02-23 13:00:24,12
2026-02-23 13:00:54,12
2026-02-23 13:01:24,17
2026-02-23 13:01:54,17
2026-02-23 13:02:24,17
2026-02-23 13:02:54,12.833333333333334
2026-02-23 13:03:24,12.5
2026-02-23 13:03:54,17
2026-02-23 13:04:24,17
2026-02-23 13:04:54,33
2026-02-23 13:05:24,12
2026-02-23 13:05:54,1
2026-02-23 13:06:24,1
2026-02-23 13:06:54,14.333333333333334
2026-02-23 13:07:24,6.333333333333333
2026-02-23 13:07:54,1
2026-02-23 13:08:24,1
2026-02-23 13:08:54,1
2026-02-23 13:09:24,33
2026-02-23 13:09:54,2
2026-02-23 13:10:24,2
2026-02-23 13:10:54,2
2026-02-23 13:11:24,2
2026-02-23 13:11:54,2
2026-02-23 13:12:24,2
2026-02-23 13:12:54,2
2026-02-23 13:13:24,2
2026-02-23 13:13:54,2
2026-02-23 13:14:24,2
2026-02-23 13:14:54,2
2026-02-23 13:15:24,2
2026-02-23 13:15:54,3
2026-02-23 13:16:24,3
2026-02-23 13:16:54,3
2026-02-23 13:17:24,1
2026-02-23 13:17:54,3
2026-02-23 13:18:24,3
2026-02-23 13:18:54,3
2026-02-23 13:19:24,1
2026-02-23 13:19:54,1
2026-02-23 13:20:24,5
2026-02-23 13:20:54,5
2026-02-23 13:21:24,5
2026-02-23 13:21:54,5
2026-02-23 13:22:24,5
2026-02-23 13:22:54,1
2026-02-23 13:23:24,5
2026-02-23 13:23:54,1
2026-02-23 13:24:24,5
2026-02-23 13:24:54,9
2026-02-23 13:25:24,9
2026-02-23 13:25:54,9
2026-02-23 13:26:24,9
2026-02-23 13:26:54,9
2026-02-23 13:27:24,9
2026-02-23 13:27:54,1
2026-02-23 13:28:24,9
2026-02-23 13:28:54,9
2026-02-23 13:29:24,1
2026-02-23 13:29:54,17
2026-02-23 13:30:24,17
2026-02-23 13:30:54,17
2026-02-23 13:31:24,17
2026-02-23 13:31:54,17
2026-02-23 13:32:24,17
2026-02-23 13:32:54,17
2026-02-23 13:33:24,17
2026-02-23 13:33:54,17
2026-02-23 13:34:24,17
