Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-02-23 12:36:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103247.44827586207,0
2026-02-23 12:37:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147864.42781781196,0
2026-02-23 12:37:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110305.7135960829,0
2026-02-23 12:38:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111721.93103448275,0
2026-02-23 12:38:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94345.98806937692,0
2026-02-23 12:39:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190951.7602841281,0
2026-02-23 12:39:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231345.40188269367,0
2026-02-23 12:40:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224848.52246474256,0
2026-02-23 12:40:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143491.3454244535,0
2026-02-23 12:41:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181429.00510556094,0
2026-02-23 12:41:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245102.0647340664,0
2026-02-23 12:42:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131486.65609268326,0
2026-02-23 12:42:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313414.6206896552,0
2026-02-23 12:43:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214270.5610538294,0
2026-02-23 12:43:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250271.09410020342,0
2026-02-23 12:44:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201544.49846557016,0
2026-02-23 12:44:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347607.02093175624,0
2026-02-23 12:45:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316511.0168614875,0
2026-02-23 12:45:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392637.49525878415,0
2026-02-23 12:46:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301257.473880211,0
2026-02-23 12:46:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339532.56784248824,0
2026-02-23 12:47:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350702.3448275862,0
2026-02-23 12:47:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254084.47984552252,0
2026-02-23 12:48:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274441.4634987413,0
2026-02-23 12:48:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271174.09744491574,0
2026-02-23 12:49:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283320.4372263025,0
2026-02-23 12:49:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403950.3448275862,0
2026-02-23 12:50:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677041.1336758267,0
2026-02-23 12:50:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528384,0
2026-02-23 12:51:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465252.8628907459,0
2026-02-23 12:51:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326855.09345472103,0
2026-02-23 12:52:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423850.7637667667,0
2026-02-23 12:52:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262285.2413793103,0
2026-02-23 12:53:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311144.0295162235,0
2026-02-23 12:53:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412537.61809530377,0
2026-02-23 12:54:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556471.8457984207,0
2026-02-23 12:54:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715179.0874918095,0
2026-02-23 12:55:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742775.9773839895,0
2026-02-23 12:55:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527677.7931034482,0
2026-02-23 12:56:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699520.3089442108,0
2026-02-23 12:56:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539259.5862068966,0
2026-02-23 12:57:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730873.7328460106,0
2026-02-23 12:57:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707526.8639216498,0
2026-02-23 12:58:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688033.0988829127,0
2026-02-23 12:58:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658043.5862068966,0
2026-02-23 12:59:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668166.8850424109,0
2026-02-23 12:59:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135580.6896551724,0
2026-02-23 13:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481429.7438019377,0
2026-02-23 13:00:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216851.8033239087,0
2026-02-23 13:01:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460143.5713546877,0
2026-02-23 13:01:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157190.6206896552,0
2026-02-23 13:02:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337933.4505706697,0
2026-02-23 13:02:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219760.551724138,0
2026-02-23 13:03:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278234.4827586208,0
2026-02-23 13:03:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316324.2646805283,0
2026-02-23 13:04:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439856.5616164403,0
2026-02-23 13:04:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765880.0731009273,0
2026-02-23 13:05:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601339.5400158616,0
2026-02-23 13:05:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292347.5862068967,0
2026-02-23 13:06:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782359.2289921036,0
2026-02-23 13:06:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750909.003137823,0
2026-02-23 13:07:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334576.8179143737,0
2026-02-23 13:07:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403562.911623737,0
2026-02-23 13:08:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238252.1379310344,0
2026-02-23 13:08:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476414.649286158,0
2026-02-23 13:09:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398337.8737197833,0
2026-02-23 13:09:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231212.1379310345,0
2026-02-23 13:10:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245909.7210248629,0
2026-02-23 13:10:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221474.11979723437,0
2026-02-23 13:11:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268094.62721567,0
2026-02-23 13:11:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222886.58229594122,0
2026-02-23 13:12:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498175.5232939066,0
2026-02-23 13:12:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145059.89861719368,0
2026-02-23 13:13:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116249.67239119942,0
2026-02-23 13:13:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137573.84737404736,0
2026-02-23 13:14:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218790.44104969135,0
2026-02-23 13:14:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173744.87015898197,0
2026-02-23 13:15:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208754.75862068965,0
2026-02-23 13:15:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349289.9310344828,0
2026-02-23 13:16:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449445.5670885202,0
2026-02-23 13:16:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482904.275862069,0
2026-02-23 13:17:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346759.5434325321,0
2026-02-23 13:17:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229383.90978999273,0
2026-02-23 13:18:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287032.17574231816,0
2026-02-23 13:18:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307514.29458219814,0
2026-02-23 13:19:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254375.72413793104,0
2026-02-23 13:19:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337013.55219145486,0
2026-02-23 13:20:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466096.5517241379,0
2026-02-23 13:20:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460337.40257948823,0
2026-02-23 13:21:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634716.8718320057,0
2026-02-23 13:21:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485197.59983447136,0
2026-02-23 13:22:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421055.0708645125,0
2026-02-23 13:22:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389133.41839373764,0
2026-02-23 13:23:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442441.76375571365,0
2026-02-23 13:23:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320617.9310344828,0
2026-02-23 13:24:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332493.6721955929,0
2026-02-23 13:24:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453526.0689655172,0
2026-02-23 13:25:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701073.856975381,0
2026-02-23 13:25:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901402.4827586206,0
2026-02-23 13:26:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765643.115754629,0
2026-02-23 13:26:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616659.8620689656,0
2026-02-23 13:27:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619463.3288507292,0
2026-02-23 13:27:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691235.3103448276,0
2026-02-23 13:28:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790386.7586206896,0
2026-02-23 13:28:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665246.8965517242,0
2026-02-23 13:29:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756321.5061549601,0
2026-02-23 13:29:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777675.0344827586,0
2026-02-23 13:30:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379928.2758620689,0
