Time,Series_B
2026-02-13 10:40:48,17
2026-02-13 10:41:18,17
2026-02-13 10:41:48,34
2026-02-13 10:42:18,2
2026-02-13 10:42:48,2
2026-02-13 10:43:18,2
2026-02-13 10:43:48,2
2026-02-13 10:44:18,2
2026-02-13 10:44:48,2
2026-02-13 10:45:18,2
2026-02-13 10:45:48,2
2026-02-13 10:46:18,2
2026-02-13 10:46:48,2
2026-02-13 10:47:18,2
2026-02-13 10:47:48,3
2026-02-13 10:48:18,3
2026-02-13 10:48:48,3
2026-02-13 10:49:18,3
2026-02-13 10:49:48,3
2026-02-13 10:50:18,3
2026-02-13 10:50:48,3
2026-02-13 10:51:18,3
2026-02-13 10:51:48,3
2026-02-13 10:52:18,5
2026-02-13 10:52:48,5
2026-02-13 10:53:18,5
2026-02-13 10:53:48,5
2026-02-13 10:54:18,5
2026-02-13 10:54:48,5
2026-02-13 10:55:18,5
2026-02-13 10:55:48,5
2026-02-13 10:56:18,5
2026-02-13 10:56:48,5
2026-02-13 10:57:18,9
2026-02-13 10:57:48,6
2026-02-13 10:58:18,9
2026-02-13 10:58:48,9
2026-02-13 10:59:18,9
2026-02-13 10:59:48,9
2026-02-13 11:00:18,9
2026-02-13 11:00:48,9
2026-02-13 11:01:18,9
2026-02-13 11:01:48,9
2026-02-13 11:02:18,12
2026-02-13 11:02:48,12
2026-02-13 11:03:18,17
2026-02-13 11:03:48,17
2026-02-13 11:04:18,17
2026-02-13 11:04:48,17
2026-02-13 11:05:18,17
2026-02-13 11:05:48,17
2026-02-13 11:06:18,17
2026-02-13 11:06:48,17
2026-02-13 11:07:18,17
2026-02-13 11:07:48,22
2026-02-13 11:08:18,22
2026-02-13 11:08:48,22
2026-02-13 11:09:18,33
2026-02-13 11:09:48,17
2026-02-13 11:10:18,33
2026-02-13 11:10:48,33
2026-02-13 11:11:18,17
2026-02-13 11:11:48,1
2026-02-13 11:12:18,1
2026-02-13 11:12:48,33
2026-02-13 11:13:18,18
2026-02-13 11:13:48,2
2026-02-13 11:14:18,2
2026-02-13 11:14:48,2
2026-02-13 11:15:18,2
2026-02-13 11:15:48,2
2026-02-13 11:16:18,2
2026-02-13 11:16:48,1
2026-02-13 11:17:18,2
