Time,"job=""promtail"""
2026-02-13 10:40:48,12.342816
2026-02-13 10:41:18,12.342816
2026-02-13 10:41:48,24.788377
2026-02-13 10:42:18,24.774504
2026-02-13 10:42:48,24.774504
2026-02-13 10:43:18,24.774504
2026-02-13 10:43:48,24.774504
2026-02-13 10:44:18,24.774504
2026-02-13 10:44:48,24.774504
2026-02-13 10:45:18,24.774504
2026-02-13 10:45:48,24.774504
2026-02-13 10:46:18,24.774504
2026-02-13 10:46:48,24.774504
2026-02-13 10:47:18,24.774504
2026-02-13 10:47:48,24.719254
2026-02-13 10:48:18,24.719278
2026-02-13 10:48:48,24.719278
2026-02-13 10:49:18,24.719254
2026-02-13 10:49:48,24.719278
2026-02-13 10:50:18,24.719278
2026-02-13 10:50:48,24.719278
2026-02-13 10:51:18,24.719278
2026-02-13 10:51:48,24.719278
2026-02-13 10:52:18,24.663332
2026-02-13 10:52:48,24.663332
2026-02-13 10:53:18,24.663332
2026-02-13 10:53:48,24.663332
2026-02-13 10:54:18,24.663332
2026-02-13 10:54:48,24.663332
2026-02-13 10:55:18,24.663332
2026-02-13 10:55:48,24.663332
2026-02-13 10:56:18,24.663332
2026-02-13 10:56:48,24.663332
2026-02-13 10:57:18,24.659664
2026-02-13 10:57:48,24.662427
2026-02-13 10:58:18,24.659712
2026-02-13 10:58:48,24.659712
2026-02-13 10:59:18,24.659712
2026-02-13 10:59:48,24.659712
2026-02-13 11:00:18,24.659712
2026-02-13 11:00:48,24.659712
2026-02-13 11:01:18,24.659712
2026-02-13 11:01:48,24.659712
2026-02-13 11:02:18,24.662106
2026-02-13 11:02:48,24.662082
2026-02-13 11:03:18,24.666
2026-02-13 11:03:48,24.666096
2026-02-13 11:04:18,24.666096
2026-02-13 11:04:48,24.666096
2026-02-13 11:05:18,24.666096
2026-02-13 11:05:48,24.666084
2026-02-13 11:06:18,24.666096
2026-02-13 11:06:48,24.666
2026-02-13 11:07:18,24.666
2026-02-13 11:07:48,24.672081
2026-02-13 11:08:18,20.050899
2026-02-13 11:08:48,20.050899
2026-02-13 11:09:18,24.68562
2026-02-13 11:09:48,12.342816
2026-02-13 11:10:18,24.685632
2026-02-13 11:10:48,24.685632
2026-02-13 11:11:18,12.342816
2026-02-13 11:11:48,0
2026-02-13 11:12:18,0
2026-02-13 11:12:48,24.685632
2026-02-13 11:13:18,12.445561
2026-02-13 11:13:48,24.774504
2026-02-13 11:14:18,24.774504
2026-02-13 11:14:48,24.774504
2026-02-13 11:15:18,24.774504
2026-02-13 11:15:48,24.774504
2026-02-13 11:16:18,24.774504
2026-02-13 11:16:48,0
2026-02-13 11:17:18,24.774504
2026-02-13 11:17:48,24.774504
2026-02-13 11:18:18,24.774504
2026-02-13 11:18:48,24.774504
2026-02-13 11:19:18,24.719278
2026-02-13 11:19:48,24.719278
2026-02-13 11:20:18,24.719278
2026-02-13 11:20:48,24.719278
2026-02-13 11:21:18,24.719278
2026-02-13 11:21:48,20.599398333333333
2026-02-13 11:22:18,24.719278
2026-02-13 11:22:48,24.719278
2026-02-13 11:23:18,24.719278
2026-02-13 11:23:48,24.719278
2026-02-13 11:24:18,24.719278
2026-02-13 11:24:48,24.719278
2026-02-13 11:25:18,24.663332
2026-02-13 11:25:48,24.663332
2026-02-13 11:26:18,24.663332
2026-02-13 11:26:48,24.663332
2026-02-13 11:27:18,24.663332
2026-02-13 11:27:48,24.663332
2026-02-13 11:28:18,24.663332
2026-02-13 11:28:48,24.663332
2026-02-13 11:29:18,24.662427
2026-02-13 11:29:48,24.659712
2026-02-13 11:30:18,24.659712
2026-02-13 11:30:48,24.659712
2026-02-13 11:31:18,24.659712
2026-02-13 11:31:48,24.659712
2026-02-13 11:32:18,24.659712
2026-02-13 11:32:48,24.659712
2026-02-13 11:33:18,24.659712
2026-02-13 11:33:48,24.659712
2026-02-13 11:34:18,24.662106
2026-02-13 11:34:48,24.6645
2026-02-13 11:35:18,24.666096
2026-02-13 11:35:48,24.666096
2026-02-13 11:36:18,24.666096
2026-02-13 11:36:48,24.666096
2026-02-13 11:37:18,24.666096
2026-02-13 11:37:48,24.666096
2026-02-13 11:38:18,24.666096
2026-02-13 11:38:48,24.666096
2026-02-13 11:39:18,24.679503
2026-02-13 11:39:48,20.056908
2026-02-13 11:40:18,20.057076
2026-02-13 11:40:48,12.342816
2026-02-13 11:41:18,23.142768
2026-02-13 11:41:48,24.685632
2026-02-13 11:42:18,0
2026-02-13 11:42:48,12.342816
2026-02-13 11:43:18,12.342816
2026-02-13 11:43:48,24.685632
2026-02-13 11:44:18,24.774504
2026-02-13 11:44:48,24.774504
2026-02-13 11:45:18,24.774504
2026-02-13 11:45:48,24.774492
2026-02-13 11:46:18,24.774492
2026-02-13 11:46:48,20.64542
2026-02-13 11:47:18,24.774504
2026-02-13 11:47:48,24.774504
2026-02-13 11:48:18,24.774504
2026-02-13 11:48:48,24.774504
2026-02-13 11:49:18,24.774504
2026-02-13 11:49:48,24.774492
2026-02-13 11:50:18,24.774504
2026-02-13 11:50:48,24.774504
2026-02-13 11:51:18,24.774504
2026-02-13 11:51:48,24.774504
2026-02-13 11:52:18,24.774504
2026-02-13 11:52:48,24.774504
2026-02-13 11:53:18,24.774504
2026-02-13 11:53:48,24.774504
2026-02-13 11:54:18,24.663332
2026-02-13 11:54:48,24.663332
2026-02-13 11:55:18,24.663332
2026-02-13 11:55:48,24.663332
2026-02-13 11:56:18,24.663292
2026-02-13 11:56:48,24.663332
2026-02-13 11:57:18,24.663332
2026-02-13 11:57:48,24.66332
2026-02-13 11:58:18,24.66332
2026-02-13 11:58:48,24.66332
2026-02-13 11:59:18,24.663332
2026-02-13 11:59:48,24.663308
2026-02-13 12:00:18,24.663332
2026-02-13 12:00:48,24.663332
2026-02-13 12:01:18,24.663332
2026-02-13 12:01:48,24.663308
2026-02-13 12:02:18,24.659712
2026-02-13 12:02:48,0
2026-02-13 12:03:18,24.659712
2026-02-13 12:03:48,24.659712
2026-02-13 12:04:18,24.666096
2026-02-13 12:04:48,24.666096
2026-02-13 12:05:18,24.665298
2026-02-13 12:05:48,24.666096
2026-02-13 12:06:18,24.666096
2026-02-13 12:06:48,24.666096
2026-02-13 12:07:18,24.666096
2026-02-13 12:07:48,24.666096
2026-02-13 12:08:18,24.666096
2026-02-13 12:08:48,24.666084
2026-02-13 12:09:18,24.666096
2026-02-13 12:09:48,24.685632
2026-02-13 12:10:18,24.672189
2026-02-13 12:10:48,20.050971
2026-02-13 12:11:18,24.685632
2026-02-13 12:11:48,24.685632
2026-02-13 12:12:18,17.485656
2026-02-13 12:12:48,8.485686
2026-02-13 12:13:18,16.199946
2026-02-13 12:13:48,16.199946
2026-02-13 12:14:18,16.199946
2026-02-13 12:14:48,24.774504
2026-02-13 12:15:18,24.774504
2026-02-13 12:15:48,24.774504
2026-02-13 12:16:18,24.774504
2026-02-13 12:16:48,24.774504
2026-02-13 12:17:18,24.774504
2026-02-13 12:17:48,24.774504
2026-02-13 12:18:18,24.774504
2026-02-13 12:18:48,24.774504
2026-02-13 12:19:18,0
2026-02-13 12:19:48,24.774504
2026-02-13 12:20:18,24.719278
2026-02-13 12:20:48,24.719278
2026-02-13 12:21:18,24.719278
2026-02-13 12:21:48,24.719278
2026-02-13 12:22:18,0
2026-02-13 12:22:48,24.719278
2026-02-13 12:23:18,24.719278
2026-02-13 12:23:48,24.719278
2026-02-13 12:24:18,24.719278
2026-02-13 12:24:48,24.719278
2026-02-13 12:25:18,24.663332
2026-02-13 12:25:48,24.663332
2026-02-13 12:26:18,24.663332
2026-02-13 12:26:48,24.663332
2026-02-13 12:27:18,24.663332
2026-02-13 12:27:48,24.663308
2026-02-13 12:28:18,24.663332
2026-02-13 12:28:48,24.663332
2026-02-13 12:29:18,24.663332
2026-02-13 12:29:48,24.663308
2026-02-13 12:30:18,24.659712
2026-02-13 12:30:48,24.659712
2026-02-13 12:31:18,24.659712
2026-02-13 12:31:48,24.659712
2026-02-13 12:32:18,24.659712
2026-02-13 12:32:48,24.659712
2026-02-13 12:33:18,24.659712
2026-02-13 12:33:48,24.659712
2026-02-13 12:34:18,24.6597
2026-02-13 12:34:48,24.662046
2026-02-13 12:35:18,24.66207
2026-02-13 12:35:48,24.662106
2026-02-13 12:36:18,24.66207
2026-02-13 12:36:48,24.665298
2026-02-13 12:37:18,24.666096
2026-02-13 12:37:48,24.666096
2026-02-13 12:38:18,24.666096
2026-02-13 12:38:48,24.666096
2026-02-13 12:39:18,8.222032
2026-02-13 12:39:48,0
2026-02-13 12:40:18,24.685632
2026-02-13 12:40:48,14.399951999999999
2026-02-13 12:41:18,15.42852
2026-02-13 12:41:48,15.42852
2026-02-13 12:42:18,12.342816
2026-02-13 12:42:48,24.685632
2026-02-13 12:43:18,12.342816
2026-02-13 12:43:48,12.342816
2026-02-13 12:44:18,12.342816
2026-02-13 12:44:48,12.342816
2026-02-13 12:45:18,24.774504
2026-02-13 12:45:48,24.774504
2026-02-13 12:46:18,24.774492
2026-02-13 12:46:48,24.774504
2026-02-13 12:47:18,24.774504
2026-02-13 12:47:48,24.774504
2026-02-13 12:48:18,24.774504
2026-02-13 12:48:48,24.774504
2026-02-13 12:49:18,24.774504
2026-02-13 12:49:48,24.774504
2026-02-13 12:50:18,24.774504
2026-02-13 12:50:48,24.719278
2026-02-13 12:51:18,24.719254
2026-02-13 12:51:48,24.719278
2026-02-13 12:52:18,24.719266
2026-02-13 12:52:48,24.719278
2026-02-13 12:53:18,24.719278
2026-02-13 12:53:48,24.719278
2026-02-13 12:54:18,24.719278
2026-02-13 12:54:48,24.719278
2026-02-13 12:55:18,24.719278
2026-02-13 12:55:48,24.663332
2026-02-13 12:56:18,24.663332
2026-02-13 12:56:48,24.663308
2026-02-13 12:57:18,24.663332
2026-02-13 12:57:48,24.663332
2026-02-13 12:58:18,24.663332
2026-02-13 12:58:48,24.663332
2026-02-13 12:59:18,24.663332
2026-02-13 12:59:48,24.663332
2026-02-13 13:00:18,24.663296
2026-02-13 13:00:48,24.661514
2026-02-13 13:01:18,24.661522
