Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-13 10:40:48,,7.642904,,,,8.162101
2026-02-13 10:41:18,,7.642904,,,,8.162101
2026-02-13 10:41:48,,7.642904,,,,8.162101
2026-02-13 10:42:18,,7.642904,,,,8.162101
2026-02-13 10:42:48,,7.642904,,,,8.162101
2026-02-13 10:43:18,,,,,,8.162101
2026-02-13 10:58:48,0.000129,,,0.000116,0.000122,
2026-02-13 10:59:18,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 10:59:48,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 11:00:18,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 11:00:48,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 11:01:18,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 11:01:48,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 11:02:18,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 11:02:48,0.000129,,0.00045,0.000116,0.000122,
2026-02-13 11:03:18,0.000129,5.626883,0.00045,0.000116,0.000122,
2026-02-13 11:03:48,,5.626883,0.00045,,,4.420874
2026-02-13 11:04:18,,5.626883,,,,4.420874
2026-02-13 11:04:48,,5.626883,,,,4.420874
2026-02-13 11:05:18,,5.626883,,,,4.420874
2026-02-13 11:05:48,,5.626883,,,,4.420874
2026-02-13 11:06:18,,5.626883,,,,4.420874
2026-02-13 11:06:48,,5.626883,,,,4.420874
2026-02-13 11:07:18,,5.626883,,,,4.420874
2026-02-13 11:07:48,,5.626883,,,,4.420874
2026-02-13 11:08:18,,,,,,4.420874
2026-02-13 11:22:48,,,,0.000659,0.023118,
2026-02-13 11:23:18,0.000698,,0.000965,0.000659,0.023118,
2026-02-13 11:23:48,0.000698,,0.000965,0.000659,0.023118,
2026-02-13 11:24:18,0.000698,,0.000965,0.000659,0.023118,
2026-02-13 11:24:48,0.000698,,0.000965,0.000659,0.023118,
2026-02-13 11:25:18,0.000698,,0.000965,0.000659,0.023118,
2026-02-13 11:25:48,0.000698,,0.000965,0.000659,0.023118,
2026-02-13 11:26:18,0.000698,,0.000965,0.000659,0.023118,
2026-02-13 11:26:48,0.000698,,0.000965,0.000659,0.023118,
