Time,"exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","exported_name=""BLOCKCHAIN_FLUSH"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-23 19:56:46,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 19:57:16,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 19:57:46,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 19:58:16,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 19:58:46,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 19:59:16,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 19:59:46,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:00:16,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:00:46,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:01:16,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:01:46,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:02:16,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:02:46,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:03:16,0.086456667,0,0.037658959,0.06496675,0.097623792,0
2026-02-23 20:03:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:04:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:04:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:05:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:05:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:06:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:06:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:07:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:07:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:08:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:08:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:09:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:09:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:10:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:10:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:11:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:11:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:12:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:12:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:13:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:13:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:14:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:14:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:15:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:15:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:16:16,0.056533333,0,0.054178791,0.046094834,0.061349334,0
2026-02-23 20:16:46,0.056533333,0,0.054178791,0.046094834,0.061349334,0
