Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-23 19:56:46,5.62
2026-02-23 19:57:16,5.64
2026-02-23 19:57:46,5.64
2026-02-23 19:58:16,4.92
2026-02-23 19:58:46,5.35
2026-02-23 19:59:16,5.18
2026-02-23 19:59:46,5.29
2026-02-23 20:00:16,5.1
2026-02-23 20:00:46,4.91
2026-02-23 20:01:16,4.83
2026-02-23 20:01:46,4.97
2026-02-23 20:02:16,5.06
2026-02-23 20:02:46,4.88
2026-02-23 20:03:16,4.66
2026-02-23 20:03:46,4.6
2026-02-23 20:04:16,4.49
2026-02-23 20:04:46,4.42
2026-02-23 20:05:16,4.61
2026-02-23 20:05:46,5.02
2026-02-23 20:06:16,4.99
2026-02-23 20:06:46,5.17
2026-02-23 20:07:16,4.84
2026-02-23 20:07:46,4.69
2026-02-23 20:08:16,4.89
2026-02-23 20:08:46,4.73
2026-02-23 20:09:16,4.71
2026-02-23 20:09:46,4.91
2026-02-23 20:10:16,5.45
2026-02-23 20:10:46,6.06
2026-02-23 20:11:16,5.78
2026-02-23 20:11:46,5.74
2026-02-23 20:12:16,5.02
2026-02-23 20:12:46,5.67
2026-02-23 20:13:16,4.97
2026-02-23 20:13:46,5.11
2026-02-23 20:14:16,5.53
2026-02-23 20:14:46,5.55
2026-02-23 20:15:16,6.19
2026-02-23 20:15:46,5.5
2026-02-23 20:16:16,5.93
2026-02-23 20:16:46,5.45
