Time,"gc=""Copy"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1"""
2026-02-20 14:31:51,0.0010508474576271195,0.0002203315141859581,0.00038981729432900424,0.00013559322033898316,0,0,0.0002542286702145692,0.0001525449583891254,0,0,0,0
2026-02-20 14:32:21,0.0010338632588725797,0.0007457374326294011,0.000355914106062402,0.0006101591498449185,0,0,0.0006948799213599296,0.000305074404257483,0,0,0,0
2026-02-20 14:32:51,0.0010338807816816654,0.0007457500720326781,0.00040675897835703304,0.00047456018440052914,0,0,0.0009830341858612557,0.00030507957492245923,0,0,0,0
2026-02-20 14:33:21,0.0010847089929154952,0.00028812582624317845,0.0005423636887510386,0.00037285607755406253,0,0,0.0005423636887510386,0.0003050847457627121,0,0,0,0
2026-02-20 14:33:51,0.001203369434416365,0.00040675897835703304,0.0006609945425578818,0.0006101591498449165,0,0,0.00025423297910204934,0.0003050899167782508,0,0,0,0
2026-02-20 14:34:21,0.0010508474576271195,0.0005254148234775687,0.0004915254237288122,0.0005084831946304179,0,0,0.0003620627230564994,0.00018644383803115324,0,0,0,0
2026-02-20 14:34:51,0.0004916004136224117,0.00040684172161855236,0.00025427607601159334,0.00045769693682087327,0,0,0.0006102625824278285,0.00018646280067126622,0,0,0,0
2026-02-20 14:35:21,0.0004746647680075951,0.001084911257649471,0.0005933410185122421,0.0005594168503136148,0,0,0.0007168100286723999,0.000186472283437871,0,0,0,0
2026-02-20 14:35:51,0.001152542372881357,0.0013729278958608758,0.0014067796610169486,0.0011355932203389821,0,0,0.0010508830807823984,0.0007627118644067803,0,0,0,0
2026-02-20 14:36:21,0.0009830341858612537,0.0005932102845714485,0.001220380351876332,0.0009661016949152532,0,0,0.0009152542372881364,0.0007965966678530861,0,0,0,0
2026-02-20 14:36:51,0.0009491364553143176,0.0008304662474789425,0.0013389376631300664,0.0007626989373061461,0,0,0.0007287888546150985,0.0008813260567438381,0,0,0,0
2026-02-20 14:37:21,0.0010847089929154952,0.0012372671649633086,0.0012711864406779654,0.0007288012067592063,0,0,0.0009999830511347257,0.0008643921289469678,0,0,0,0
2026-02-20 14:37:51,0.001203369434416369,0.0014067558176980046,0.0011695113476499594,0.0007965966678530899,0,0,0.0012542372881355925,0.0010338983050847466,0,0,0,0
2026-02-20 14:38:21,0.0006101384675355495,0.0010508118368868823,0.0006949152542372907,0.0007626860106437096,0,0,0.0007457500720326781,0.00042371445035761535,0,0,0,0
2026-02-20 14:38:51,0.000610148808514966,0.0005593125540245067,0.0003559261707428672,0.0004745682276571588,0,0,0.00033897730546939914,0.00033897730546939914,0,0,0,0
2026-02-20 14:39:21,0.0005593220338983037,0.00032202844019593106,0.000288140476957235,0.00011864607874709564,0,0,0.0001186420569142897,0.0003389830508474579,0,0,0,0
2026-02-20 14:39:51,0.0009830341858612537,0.0009491364553143176,0.0007627118644067785,0.00037287503601633526,0,0,0.0006779546109387983,0.0012033490390156258,0,0,0,0
2026-02-20 14:40:21,0.0012542372881355905,0.0011356124680079315,0.001203369434416365,0.000796583166672315,0,0,0.0009322033898305074,0.0015253720212874133,0,0,0,0
2026-02-20 14:40:51,0.0009322033898305112,0.0005932203389830532,0.0006779546109387983,0.0004915337548094059,0,0,0.00033897730546939914,0.0004915087624148338,0,0,0,0
2026-02-20 14:41:21,0.0012881137607837166,0.001898272910628635,0.0010677966101694943,0.0005593220338983075,0,0,0.0007627118644067822,0.0003389830508474579,0,0,0,0
2026-02-20 14:41:51,0.0014745512787918806,0.0021864406779661017,0.0013389830508474569,0.0008643921289469659,0,0,0.000779647802579618,0.0005932303937354858,0,0,0,0
2026-02-20 14:42:21,0.0009660853205877857,0.000813559322033899,0.0006949270326615693,0.0012033490390156258,0,0,0.0009660853205877857,0.0008305084745762701,0,0,0,0
2026-02-20 14:42:51,0.0006101384675355495,0.0006440459645435716,0.0004915004321814168,0.0011355547269584075,0,0,0.0005932002305006596,0.00040676587234331077,0,0,0,0
2026-02-20 14:43:21,0.0004915170929306269,0.0002711818443755193,0.00032202844019593106,0.00037287503601633905,0,0,0,0.00028813070964898925,0,0,0,0
2026-02-20 14:43:51,0.0005593030744720504,0.0002711772482288738,0.0003220284401959273,0.0002711818443755193,0,0,0.00042372163183674704,0.00028813070964898925,0,0,0,0
2026-02-20 14:44:21,0.0004576116063862265,0.00028813070964898735,0.0001525449583891235,0.00011864205691428781,0,0,0.00042371445035761345,0,0,0,0,0
2026-02-20 14:44:51,0.0004576193623836907,0.0001525397874612315,0.0003389830508474579,0.00015254237288135796,0,0,0.0010169663892608358,0.00033897730546939724,0,0,0,0
2026-02-20 14:45:21,0.0007627118644067785,0.0006101694915254242,0.0008305084745762738,0.0004067796610169495,0,0,0.0012372881355932233,0.0006949152542372887,0,0,0,0
2026-02-20 14:45:51,0.0005254237288135617,0.0005254148234775668,0.0004915254237288159,0.0002542286702145674,0,0,0.00022033898305084954,0.00035593823624129446,0,0,0,0
2026-02-20 14:46:21,0.00042372163183674704,0.0005253970137111695,0.0004067727665632752,0.00028813070964899115,0,0,0.0002068929846037101,0.00015253978746122772,0,0,0,0
2026-02-20 14:46:51,0.001220338983050841,0.001135554726958407,0.0008813260567438361,0.0008135179567140661,0,0,0.000931018430716709,0.00044066302837191993,0,0,0,0
2026-02-20 14:47:21,0.0014576024135184126,0.0011016762427755453,0.0013219442749644102,0.0009491364553143138,0,0,0.0011864406779661027,0.0005253970137111695,0,0,0,0
2026-02-20 14:47:51,0.0008135455331265579,0.0008135179567140661,0.0010339158290818516,0.0005932102845714466,0,0,0.0007965966678530899,0.0004745682276571588,0,0,0,0
2026-02-20 14:48:21,0.0009321717907867556,0.0007626989373061499,0.000677931630595055,0.0005762516524863569,0,0,0.0005423544964577476,0.0006779431205721845,0,0,0,0
2026-02-20 14:48:51,0.0009491686299767802,0.0006440459645435754,0.0006779431205721809,0.0005593220338983075,0,0,0.0003050847457627121,0.00044066302837191993,0,0,0,0
2026-02-20 14:49:21,0.0004576271186440701,0.000355914106062402,0.0003220284401959273,0.00015253720212874344,0,0,0.0001694857801430424,0.00028813070964898735,0,0,0,0
2026-02-20 14:49:51,0.00028813070964898735,0.00020338638328163948,0.00025423297910205124,0.0000847443263673479,0,0,0.0001694886527346958,0.00028813070964898735,0,0,0,0
2026-02-20 14:50:21,0.0006948916985864874,0.00030507957492245923,0.0002881404769572387,0.0003898437235160498,0,0,0.00028813559322034114,0,0,0,0,0
2026-02-20 14:50:51,0.0008135455331265579,0.0004745762711864411,0.0004745682276571588,0.00047456018440052914,0,0,0.00037287503601633905,0.0003220284401959273,0,0,0,0
2026-02-20 14:51:21,0.0010169319164081974,0.0007626860106437057,0.0007457374326294031,0.0005932002305006634,0,0,0.0004067796610169495,0.0004745843149883901,0,0,0,0
2026-02-20 14:51:51,0.001169491525423728,0.0009321875900408457,0.0008983050847457616,0.0006440459645435754,0,0,0.0006271186440677991,0.0005084831946304179,0,0,0,0
2026-02-20 14:52:21,0.0011016949152542364,0.0008813260567438401,0.0009152232127724491,0.0007626860106437057,0,0,0.0007626989373061461,0.0012241168255719722,0,0,0,0
2026-02-20 14:52:51,0.0011355547269584034,0.000813559322033899,0.0006440568803918546,0.0006779661016949158,0,0,0.0010338807816816654,0.0010861881691695,0,0,0,0
2026-02-20 14:53:21,0.0016270910662531158,0.00038982390128980713,0.0002711818443755193,0.0003728876760623065,0,0,0.0007966236715876529,0.00022033898305084954,0,0,0,0
2026-02-20 14:53:51,0.0015254495838912577,0.00011864607874709564,0.0003050950879690877,0.0002372841138285794,0,0,0.00022033898305084577,0,0,0,0,0
2026-02-20 14:54:21,0.0005762711864406747,0.00015254237288135796,0.00015253978746122772,0.0001525423728813542,0,0,0,0.0001525449583891235,0,0,0,0
