Time,Series_C
2026-02-20 14:31:51,73.61666972317109
2026-02-20 14:32:21,86.92870994935919
2026-02-20 14:32:51,68.65294304567006
2026-02-20 14:33:21,89.41207149869777
2026-02-20 14:33:51,90.58345323751928
2026-02-20 14:34:21,73.9800415473877
2026-02-20 14:34:51,52.44120833626062
2026-02-20 14:35:21,100.97007160688996
2026-02-20 14:35:51,96.48071711939353
2026-02-20 14:36:21,75.27485260457428
2026-02-20 14:36:51,122.20011695564597
2026-02-20 14:37:21,137.41657686634082
2026-02-20 14:37:51,97.41200847959175
2026-02-20 14:38:21,59.72160062395915
2026-02-20 14:38:51,54.13832704403837
2026-02-20 14:39:21,46.240671888924766
2026-02-20 14:39:51,128.103238069745
2026-02-20 14:40:21,82.27521411541672
2026-02-20 14:40:51,60.65491441981939
2026-02-20 14:41:21,120.72455668801669
2026-02-20 14:41:51,84.68940328287088
2026-02-20 14:42:21,93.6180881749885
2026-02-20 14:42:51,58.5490751505802
2026-02-20 14:43:21,42.79279789482749
2026-02-20 14:43:51,57.308390157030864
2026-02-20 14:44:21,41.58623434413032
2026-02-20 14:44:51,62.066960872601676
2026-02-20 14:45:21,81.31377900743189
2026-02-20 14:45:51,35.62007495448573
2026-02-20 14:46:21,65.53029356353719
2026-02-20 14:46:51,110.2710752487316
2026-02-20 14:47:21,106.06630572220517
2026-02-20 14:47:51,58.41114643509875
2026-02-20 14:48:21,117.92721554361727
2026-02-20 14:48:51,57.619855004385414
2026-02-20 14:49:21,46.79151857471623
2026-02-20 14:49:51,39.103598169834015
2026-02-20 14:50:21,68.55005959571187
2026-02-20 14:50:51,61.34433302013066
2026-02-20 14:51:21,113.06787403845892
2026-02-20 14:51:51,94.86187519918731
2026-02-20 14:52:21,124.53163004301476
2026-02-20 14:52:51,65.03490256988744
2026-02-20 14:53:21,63.68792278588179
2026-02-20 14:53:51,37.233084577510525
2026-02-20 14:54:21,44.72662373845468
2026-02-20 14:54:51,50.20709277375032
2026-02-20 14:55:21,109.95694604490926
2026-02-20 14:55:51,60.068353279712824
2026-02-20 14:56:21,66.27824155944417
2026-02-20 14:56:51,62.0995638984139
2026-02-20 14:57:21,53.55056484377998
2026-02-20 14:57:51,72.20388376642603
2026-02-20 14:58:21,92.16843669139459
2026-02-20 14:58:51,42.515858605881945
2026-02-20 14:59:21,62.92935443129682
2026-02-20 14:59:51,62.205354424163005
2026-02-20 15:00:21,107.07116540908285
2026-02-20 15:00:51,89.99550212498774
2026-02-20 15:01:21,77.24061600975301
2026-02-20 15:01:51,79.82444013677033
2026-02-20 15:02:21,66.55415351007203
2026-02-20 15:02:51,54.618902601782985
2026-02-20 15:03:21,80.48196444380643
2026-02-20 15:03:51,70.82242410571082
2026-02-20 15:04:21,86.93042099364344
2026-02-20 15:04:51,68.1351608936998
2026-02-20 15:05:21,47.0678978295073
2026-02-20 15:05:51,76.83860576460607
2026-02-20 15:06:21,65.64245914031652
2026-02-20 15:06:51,103.34321537536756
2026-02-20 15:07:21,78.89413211106778
2026-02-20 15:07:51,126.79156742236015
2026-02-20 15:08:21,79.34328559328488
2026-02-20 15:08:51,75.58436281310578
2026-02-20 15:09:21,73.55200004067396
2026-02-20 15:09:51,57.240787204557044
2026-02-20 15:10:21,66.03281220660534
2026-02-20 15:10:51,73.23989905214742
2026-02-20 15:11:21,101.34824395068469
2026-02-20 15:11:51,79.20592276555126
2026-02-20 15:12:21,64.54844029559032
2026-02-20 15:12:51,87.96374689477979
2026-02-20 15:13:21,99.68896442818023
2026-02-20 15:13:51,114.62317849067831
2026-02-20 15:14:21,93.85928433793069
2026-02-20 15:14:51,35.930610011112684
2026-02-20 15:15:21,82.41134498080228
2026-02-20 15:15:51,81.89495379834737
2026-02-20 15:16:21,48.724262442510366
2026-02-20 15:16:51,55.65746781022348
2026-02-20 15:17:21,54.34573380860692
2026-02-20 15:17:51,79.79196320123607
2026-02-20 15:18:21,42.380719465216025
2026-02-20 15:18:51,67.17142466856248
2026-02-20 15:19:21,44.930266387878426
2026-02-20 15:19:51,36.032896640856215
2026-02-20 15:20:21,61.23913093733637
2026-02-20 15:20:51,46.65467897449641
2026-02-20 15:21:21,82.41271706404166
2026-02-20 15:21:51,79.35083529104863
2026-02-20 15:22:21,66.58808569248853
2026-02-20 15:22:51,64.23721200091211
2026-02-20 15:23:21,102.93070648028669
2026-02-20 15:23:51,123.56711640557639
2026-02-20 15:24:21,68.72152173654015
