Time,"container_id=""rskj-miner1""","container_id=""rskj-miner2""","container_id=""rskj-miner3""","container_id=""rskj-miner4""","container_id=""rskj-node1""","container_id=""rskj-node2"""
2026-02-19 04:06:23,0.05494675678471671,0.015359046863684955,0.0419882754577744,0.007777923376668159,0.04128232008000275,0.023894203248387872
2026-02-19 04:06:53,0.04799579310344827,0.06264906896551724,0.04106503448275862,0.004443241379310346,0.05503355172413793,0.026753275862068965
2026-02-19 04:07:23,0.07587057281787772,0.34954819464082487,0.07317029347863573,0.06881963651412215,0.0884560471772942,0.36276094078697796
2026-02-19 04:07:53,0,0,0,0,0,0
2026-02-19 04:08:23,0,0,0,0,0,0
2026-02-19 04:08:53,0.05369594454789987,0.01101707014276847,0.023199944823780957,0.017550003448513696,0.003902751913925108,0.02217449479274433
2026-02-19 04:09:23,0.016889544106490104,0.01002479481343541,0.027074506445272085,0.021255052072556724,0.027620075594868607,0.01709506276639768
2026-02-19 04:09:53,0.004293024378469706,0.03826016344263991,0.01588417640771008,0.01752494741560636,0.013987379745526017,0.013320299300024138
2026-02-19 04:10:23,0.05229636909072101,0.04382510947898348,0.06692103720561358,0.03101034447088031,0.03995048446605289,0.04041002034412606
2026-02-19 04:10:53,0.018932310344827587,0.01614506896551724,0.015274034482758622,0.026205413793103448,0.015108137931034483,0.015640497105747126
2026-02-19 04:11:23,0.024905310344827583,0.01631458620689655,0.022628862068965517,0.02862889655172414,0.005401172413793103,0.004199172413793103
2026-02-19 04:11:53,0.02637878004206751,0.044759766904589486,0.027416261508223853,0.04488741767525257,0.023354573980207575,0.02303499879314506
2026-02-19 04:12:23,0.016907931034482758,0.029730655172413793,0.04195179310344827,0.01734393103448276,0.021366724137931035,0.03325110344827586
2026-02-19 04:12:53,0.005559793103448277,0.028965275862068963,0.01838251724137931,0.03062448275862069,0.03152527586206896,0.027066758620689652
2026-02-19 04:13:23,0.0445431724137931,0.059206655172413795,0.030430827586206896,0.052500413793103454,0.03623465517241379,0.02020351724137931
2026-02-19 04:13:53,0.056882383366090826,0.07545474293989862,0.04809303127478362,0.034489845177752484,0.01783345401882694,0.01159977242164063
2026-02-19 04:14:23,0.04494803269078243,0.08328083727025071,0.07730238973757715,0.22288478913065968,0.18896999896548156,0.018306251939722056
2026-02-19 04:14:53,0.030304358320115854,0.06102865319633129,0.06332625336183711,0.04399828210008505,0.03957792566029929,0.021886697469140057
2026-02-19 04:15:23,0.1545824281921313,0.006173097479397266,0.0038225578428330055,0.01958829005896348,0.0003496431157546304,0.0000033447122513021527
2026-02-19 04:15:53,0.027087865098796512,0.05508089934135659,0.0349717576468154,0.024476809545156724,0.031082554570847267,0.023338806353092635
2026-02-19 04:16:23,0.014305679114513291,0.013785972897486289,0.006317437329747247,0.014398296610461709,0.011033171269956205,0.00762104755008448
2026-02-19 04:16:53,0,0,0,0,0,0
2026-02-19 04:17:23,0.012356687239251112,0.027495569423852707,0.01988097782987967,0.001933903389304553,0.019529221115057064,0.02809650725786988
2026-02-19 04:17:53,0.056110214219186584,0.05202207733968057,0.030329987236537993,0.06642574769740246,0.06398771947980267,0.0786117837800545
2026-02-19 04:18:23,0.03337683720989016,0.04650649980238063,0.04033551681603015,0.03281966773289213,0.024390133340227032,0.023296617406590375
