Time,"gc=""Copy"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1"""
2026-02-27 17:28:31,0.001118663028186961,0.0010508830807823889,0.0020678667073460097,0,0,0,0,0,0,0
2026-02-27 17:29:01,0.001067814708723857,0.0010847457627118653,0.0020678667073460097,0.0010339333536730048,0,0.0009830841723448523,0,0,0,0
2026-02-27 17:29:31,0.0014576518246071717,0.0010847641485448917,0,0.001033915829081848,0,0.0009830841723448523,0,0,0,0
2026-02-27 17:30:01,0.0017457627118644327,0.001305106866218071,0.0008983203105137515,0,0,0,0,0,0,0
2026-02-27 17:30:31,0.0015254495838912501,0.001305106866218071,0.0008983355367978714,0.0017457627118644026,0,0,0,0,0,0
2026-02-27 17:31:01,0.0010169663892608133,0,0,0.0017457923015644294,0,0,0,0,0,0
2026-02-27 17:31:31,0.0012712295332045031,0.0007796874470321071,0.0010339333536730048,0,0,0,0,0,0,0
2026-02-27 17:32:01,0.0028475058899303254,0.0013899011814160016,0.0010339333536730048,0.0011695311705481682,0,0.0014407023847861672,0,0,0,0
2026-02-27 17:32:31,0.0037628394182853873,0.001237288135593227,0.0011695113476499445,0.0011695113476499744,0,0.0014406779661016794,0,0,0,0
2026-02-27 17:33:01,0.0025424590664090666,0.0006271399030475746,0.0027627586908252726,0.0011186819892199556,0,0,0,0,0,0
2026-02-27 17:33:31,0.002220301350824566,0,0.0015932473431753283,0.0011186819892199556,0,0.001220359667112988,0,0,0,0
2026-02-27 17:34:01,0.003423728813559291,0.0012881574263970512,0,0,0,0.001220359667112988,0,0,0,0
2026-02-27 17:34:31,0.0025085596121902382,0.0012881574263970512,0.001491550704249211,0.0024915254237288177,0,0,0,0,0,0
2026-02-27 17:35:01,0.0021016949152542165,0.0023051238156578946,0.001491550704249211,0.002491609885080854,0,0,0,0,0,0
2026-02-27 17:35:31,0.0035254237288135926,0.0023051238156578946,0,0,0,0,0,0,0,0
2026-02-27 17:36:01,0.00288145360859693,0,0.0010508474576271082,0.0015085512822685969,0,0.0009830675096188343,0,0,0,0
2026-02-27 17:36:31,0.0026440677966101493,0.0005254237288135541,0.0010508474576271082,0.0015085001440702456,0,0.0025759655634077488,0,0,0,0
2026-02-27 17:37:01,0.0035423128421552116,0.001372858087151057,0.0010169663892608434,0.0011186440677965924,0,0.0015932743482829825,0,0,0,0
2026-02-27 17:37:31,0.0027797081306462474,0.0008474719910506928,0.0010169663892608434,0.0011187009508957903,0,0,0,0,0,0
2026-02-27 17:38:01,0.002525466533331089,0.0008644214308717124,0.0010678147087238871,0,0,0,0,0,0,0
2026-02-27 17:38:31,0.0022881355932203654,0.0008643921289469697,0.0010678147087238871,0.0015423990237122848,0,0.00120338983050847,0,0,0,0
2026-02-27 17:39:01,0.0017288428617434248,0.0006949388114851413,0.0017796911812064686,0.0015424251669548302,0,0.0012034714217913033,0,0,0,0
2026-02-27 17:39:31,0.0015763246211735985,0.0006949152542372944,0.0017796911812064686,0,0,0,0,0,0,0
2026-02-27 17:40:01,0.0022543901281442662,0.00120338983050847,0,0.0017118644067796456,0,0,0,0,0,0
2026-02-27 17:40:31,0.00286445532975136,0.0012034102272919834,0.0030340011525814177,0.0017118353926204486,0,0.0021864406779660943,0,0,0,0
2026-02-27 17:41:01,0.004186653558655523,0.001644095662638357,0.0030339497279614656,0.0015762979033542939,0,0.0021865147971117586,0,0,0,0
2026-02-27 17:41:31,0.0035594426929726575,0.001644179266390949,0.0013729278958608984,0.001576404780066107,0,0,0,0,0,0
2026-02-27 17:42:01,0.0027457627118643905,0.0013899011814160016,0.001372904625502149,0.00249156765368905,0,0,0,0,0,0
2026-02-27 17:42:31,0.002999949153404173,0.002440719334225991,0.0022372881355932146,0.00249156765368905,0,0.0011525423728813795,0,0,0,0
2026-02-27 17:43:01,0.002847554154378162,0.0010508830807823889,0.0022373260563738314,0,0,0.0011525033049727363,0,0,0,0
2026-02-27 17:43:31,0.0024237288135593336,0,0.0015593484635332893,0,0,0,0,0,0,0
2026-02-27 17:44:01,0.003525483482770868,0.0008813858096884722,0.0015592956051592435,0.0020508126980898706,0,0,0.02479703045814336,0,0,0
2026-02-27 17:44:31,0.003288191325276684,0.000881370870692732,0,0.0020509169802366257,0,0,0.02479703045814336,0,0,0
2026-02-27 17:45:01,0.0011695113476499445,0.0014915759856266326,0.0014576765314078192,0.0020509169802366257,0,0.001983118071799029,0,0,0,0
2026-02-27 17:45:31,0.0018813878201325558,0.0023390226952999037,0.0014576271186440427,0.002050847457627126,0,0.001983084459058613,0,0,0,0
2026-02-27 17:46:01,0.001728872165158146,0.0008474863554696588,0.0013390284416421,0.0015932473431752984,0,0,0,0,0,0
2026-02-27 17:46:31,0.0019311886974639973,0.0011520346965744144,0.0013383932504320234,0.0015925185511469426,0,0,0,0,0,0
2026-02-27 17:47:01,0.003015364808321066,0.0011519566322209282,0.0033711100946960046,0,0,0.0014398970050142443,0,0,0,0
2026-02-27 17:47:31,0.0026268515066264647,0.0011354777480256275,0.0033724812310403822,0.002050604165607478,0,0.0014404826464208386,0,0,0,0
2026-02-27 17:48:01,0.001779630853714351,0.0011355932203389858,0.001423777077189051,0.002050847457627126,0,0,0,0,0,0
2026-02-27 17:48:31,0.0017118644067796456,0.0009152387247673514,0.001423777077189051,0,0,0,0,0,0,0
2026-02-27 17:49:01,0.002287980475899905,0.000915269750334726,0.001983084459058643,0.002118715888674192,0,0.0031355932203389614,0,0,0,0
2026-02-27 17:49:31,0.0035762105727021325,0.0015593484635332893,0.001983017236995998,0.0021185722517880748,0,0.003135646366887553,0,0,0,0
2026-02-27 17:50:01,0.003152649242347197,0.0015593484635332893,0.0018644067796610073,0.003254237288135596,0,0,0,0,0,0
2026-02-27 17:50:31,0.0019322033898305216,0.0013220563060391056,0.0018644383803115212,0.0032541821325062317,0,0.0007966236715876642,0,0,0,0
2026-02-27 17:51:01,0.001796640621027503,0.0013220338983051048,0,0,0,0.0007965831666723263,0,0,0,0
2026-02-27 17:51:31,0.0016949152542373122,0.0013389830508474382,0.0017627118644067963,0.001982983627673623,0,0,0,0,0,0
2026-02-27 17:52:01,0.0019152217759020958,0.00133900574586008,0.0017627118644067963,0.001983084459058613,0,0,0,0,0,0
2026-02-27 17:52:31,0.0022542372881355784,0.001033915829081848,0.001983084459058613,0.0017966101694915232,0,0.0016271462228173374,0,0,0,0
2026-02-27 17:53:01,0.0027457627118644507,0.0010339333536730048,0.001983050847457612,0.0017965797189878115,0,0.002372921574941958,0,0,0,0
2026-02-27 17:53:31,0.0026779661016949363,0.0016440677966101614,0.002288174375836875,0.0020678667073460097,0,0.0007457753521246205,0,0,0,0
2026-02-27 17:54:01,0.0023220338983050925,0.0016440677966101614,0.002288174375836875,0.002067761563363331,0,0,0,0,0,0
2026-02-27 17:54:31,0.0018304774495347628,0.0008474719910507079,0,0,0,0,0,0,0,0
2026-02-27 17:55:01,0.0018135285842612722,0.0008474719910507079,0.001983084459058643,0.0026271631722571765,0,0.0013050847457627111,0,0,0,0
2026-02-27 17:55:31,0.0021356294174477743,0,0.001983050847457642,0.0026270741173878604,0,0.0013050847457627111,0,0,0,0
2026-02-27 17:56:01,0.002016949152542369,0.0007457753521246205,0,0,0,0,0,0,0,0
2026-02-27 17:56:31,0.002067831658163696,0.0007457500720326856,0.0020847810979847006,0.003728939964066559,0,0,0,0,0,0
2026-02-27 17:57:01,0.0013728580871511173,0.0013728813559321952,0.0020848164344553937,0.0037288767606230423,0,0.0011186440677965924,0,0,0,0
2026-02-27 17:57:31,0.0005593315140934805,0.0013728813559321952,0,0,0,0.001779630853714321,0,0,0,0
2026-02-27 17:58:01,0.0009830508474576243,0.0006440677966101738,0.0012542585467550272,0.002101588054844678,0,0.0006610169491525373,0,0,0,0
2026-02-27 17:58:31,0.001254258546754997,0.0013220338983050747,0.0023051238156579098,0.002101694915254247,0,0,0,0,0,0
2026-02-27 17:59:01,0.0012373720252219955,0.000677989084375727,0.0010509187063529929,0.001627118644067798,0,0.0009831008356357073,0,0,0,0
2026-02-27 17:59:31,0.0010000169494398389,0.0010000169494398389,0.0015254495838912501,0.0016270910662531158,0,0.0009830508474576243,0,0,0,0
2026-02-27 18:00:01,0.0012372461950442425,0.0009999491551277231,0.0015253720212874114,0,0,0,0,0,0,0
2026-02-27 18:00:31,0.001457651824607232,0,0,0.001694915254237282,0,0,0,0,0,0
2026-02-27 18:01:01,0.0012712295332045634,0.00038983050847457096,0,0.0016949439821013856,0,0,0,0,0,0
2026-02-27 18:01:31,0.0009152542372881101,0.00038983050847457096,0.0010508652689028525,0,0,0.001796640621027503,0,0,0,0
2026-02-27 18:02:01,0.001033915829081848,0,0,0,0,0.0017965797189878417,0,0,0,0
2026-02-27 18:02:31,0.002441133092610519,0.0008137248253882152,0.0009323930290906576,0.001288397640198015,0,0,0,0,0,0
2026-02-27 18:03:01,0.002644650516215357,0.0009154249097289371,0.0009324246431356545,0.003085477910012552,0,0,0,0,0,0
2026-02-27 18:03:31,0.002220489524713544,0.0009153162926300134,0.0014068511958235195,0.0017967319818292745,0,0.0010848193097837153,0,0,0,0
2026-02-27 18:04:01,0.0017118934219225105,0.0012542585467550272,0.0014068035051441581,0,0,0.0010847825350011873,0,0,0,0
2026-02-27 18:04:31,0.002389911522424459,0.0012542372881355905,0.0010508474576271082,0.0017627118644067661,0,0,0,0,0,0
2026-02-27 18:05:01,0.0027288598111831434,0.001033898305084745,0.0010508474576271082,0.0017627118644067661,0,0,0,0,0,0
2026-02-27 18:05:31,0.0033560459676599272,0.0010339333536730048,0,0,0,0.0010170008644507132,0,0,0,0
2026-02-27 18:06:01,0.002288213159768214,0.0006271399030475445,0.0013050847457627111,0.0015932473431753283,0,0.0010169663892608133,0,0,0,0
2026-02-27 18:06:31,0.002203389830508518,0.0006271080151183714,0,0.0015932473431753283,0,0,0,0,0,0
2026-02-27 18:07:01,0.0032373978778940877,0.0008135731114086687,0,0,0,0,0,0,0,0
2026-02-27 18:07:31,0.0030678486076034747,0.000813559322033899,0.0007457753521246205,0.0013729278958608683,0,0.001186460787470979,0,0,0,0
2026-02-27 18:08:01,0.0021864406779661845,0.0004067865557043494,0.002186477736910818,0.0013728813559321952,0,0.0011864406779661064,0,0,0,0
2026-02-27 18:08:31,0.0016440399315266064,0.00040677276656329403,0.0014406779661017093,0.0015423990237122547,0,0,0,0,0,0
2026-02-27 18:09:01,0.0023051238156578196,0.0011017135883658962,0,0.0015424251669548,0,0,0,0,0,0
2026-02-27 18:09:31,0.003084798047424449,0.0011017322621105715,0.0015593484635332592,0,0,0.0025424159731520933,0,0,0,0
2026-02-27 18:10:01,0.0031356463668876134,0.0011695311705481682,0.0015593484635332592,0.002033932778521687,0,0.0025424159731520933,0,0,0,0
2026-02-27 18:10:31,0.0028983542093934896,0.0011695113476499744,0.0017288135593220393,0.00203386383281641,0,0,0,0,0,0
2026-02-27 18:11:01,0.0034915254237288655,0.001050829646955126,0.0017288135593220393,0,0,0,0,0,0,0
2026-02-27 18:11:31,0.0028984524636845835,0.001050900893265749,0.0016949439821013856,0.0009322349910166397,0,0.00401708532492627,0,0,0,0
2026-02-27 18:12:01,0.0012881355932202272,0.0014067796610169523,0.0016950014407512185,0.0009321243962376022,0,0.004016949152542374,0,0,0,0
2026-02-27 18:12:31,0.0024067796610168796,0.0014067796610169523,0.0027796139048490653,0.0017796610169491598,0,0,0,0,0,0
2026-02-27 18:13:01,0.003016949152542447,0.0012203182996898218,0.0027796610169491475,0.0017796911812064686,0,0,0,0,0,0
2026-02-27 18:13:31,0.0019830844590587034,0.001220359667112988,0,0,0,0.0015084745762711934,0,0,0,0
2026-02-27 18:14:01,0.0019322033898304613,0.0022373260563738617,0.0020847810979847305,0.0022034271767317924,0,0.0015084745762711934,0,0,0,0
2026-02-27 18:14:31,0.002203427176731732,0.0022373260563738617,0.002084745762711883,0.0022033898305084576,0,0,0,0,0,0
2026-02-27 18:15:01,0.0022542372881356387,0.00115256190782894,0.001440726804298435,0,0,0,0,0,0,0
2026-02-27 18:15:31,0.0022542754961948964,0.00115256190782894,0.0014406779661016794,0.0022373260563738314,0,0.0013390284416420698,0,0,0,0
2026-02-27 18:16:01,0.002237363978439911,0.00133900574586008,0.001593220338983071,0.0022372502160980267,0,0.00133900574586008,0,0,0,0
2026-02-27 18:16:31,0.0020340017289014263,0.0013390965336045233,0.0015933013543061713,0.0016101967829963329,0,0,0,0,0,0
2026-02-27 18:17:01,0.0017627716193769143,0.0010508652689028826,0,0.001610224075392397,0,0.002220376616552827,0,0,0,0
2026-02-27 18:17:31,0.0024406365993796435,0.0010508118368869048,0.0037286871631469925,0.0021864406779660943,0,0.002999898308531907,0,0,0,0
2026-02-27 18:18:01,0.00267801149172022,0.0009152387247673814,0.0037288135593220146,0.0021864406779660943,0,0.0007796874470320922,0,0,0,0
2026-02-27 18:18:31,0.0030344126123072056,0.0009154093914222795,0.0010001864754445922,0,0,0,0,0,0,0
2026-02-27 18:19:01,0.0033570132754615965,0.0013902310835325255,0.0010003051778508876,0.002763554982876136,0,0.0010681043690555008,0,0,0,0
2026-02-27 18:19:31,0.0020511603464935706,0.001390066112900474,0.0016951738400772939,0.0027632270423299304,0,0.0010679595192487094,0,0,0,0
2026-02-27 18:20:01,0.002152651829754097,0.0007457753521246205,0.0016949439821013856,0.0013390284416421,0,0,0,0,0,0
2026-02-27 18:20:31,0.0023559721351208633,0.0021356294174477743,0.0020000000000000057,0.00133900574586011,0,0.0016441235296111652,0,0,0,0
2026-02-27 18:21:01,0.0029153530628156384,0.0013898540653231536,0.0020000677989084428,0,0,0.0016441235296111652,0,0,0,0
2026-02-27 18:21:31,0.0027289060646123824,0,0,0.0027966575704672816,0,0,0,0,0,0
2026-02-27 18:22:01,0.0022034271767318527,0.0014746012644282064,0.0027966575704672816,0.002796610169491511,0,0.0016779945422803811,0,0,0,0
2026-02-27 18:22:31,0.0026271631722571765,0.0014745262872444956,0.002796610169491511,0,0,0.0016779092234161588,0,0,0,0
2026-02-27 18:23:01,0.0018983050847457945,0.0012543010661559034,0.003983185870707502,0.0026440677966101792,0,0,0,0,0,0
2026-02-27 18:23:31,0.0020847810979846703,0.0020339672531272113,0.003983050847457648,0.0026441574290654015,0,0,0,0,0,0
2026-02-27 18:24:01,0.0020509169802366556,0.0007796874470320922,0.0018474889404905166,0.0021695282970897833,0,0.0035934030543925918,0,0,0,0
2026-02-27 18:24:31,0.0021526153428930205,0,0.0018475202549238952,0.0021695650700023746,0,0.0035932203389830463,0,0,0,0
2026-02-27 18:25:01,0.0021017661615647175,0.0010847641485448917,0,0,0,0,0,0,0,0
2026-02-27 18:25:31,0.0021694547550041546,0.0010847641485448917,0.0010508652689028525,0.0022372881355932146,0,0,0,0,0,0
2026-02-27 18:26:01,0.0024746182138680453,0.0011017322621105715,0.0010508652689028525,0.002237401901791611,0,0.0005084745762712057,0,0,0,0
2026-02-27 18:26:31,0.00235601206820563,0.0011017135883658962,0.002152542372881367,0.0028306044272687174,0,0.0005085004322253866,0,0,0,0
2026-02-27 18:27:01,0.001830570527814451,0.0007966371741415063,0.0021525788572687786,0.002830652406054542,0,0,0,0,0,0
2026-02-27 18:27:31,0.002237250216097997,0.0007965966678530974,0,0,0,0.001033915829081848,0,0,0,0
2026-02-27 18:28:01,0.0018983372599535905,0.0015932473431752984,0.0014915254237288,0.0017119514551587516,0,0.0010339333536730048,0,0,0,0
2026-02-27 18:28:31,0.0011356124680079354,0.002762711864406784,0.0032711864406779595,0.0017118934219224203,0,0,0,0,0,0
2026-02-27 18:29:01,0.0011356509653033234,0.0011695311705481682,0.0017797213464863287,0.002067831658163696,0,0.0012881355932203476,0,0,0,0
2026-02-27 18:29:31,0.0011186819892200159,0.001440726804298435,0,0.00206779661016949,0,0.0012881574263970664,0,0,0,0
2026-02-27 18:30:01,0.0011695509941183893,0.001440726804298435,0.0017966710735957128,0,0,0,0,0,0,0
2026-02-27 18:30:31,0.00133900574586011,0,0.0017966406210274731,0.002491609885080854,0,0,0,0,0,0
2026-02-27 18:31:01,0.0012034306247669065,0.0011186251080490285,0,0.00249156765368905,0,0,0,0,0,0
2026-02-27 18:31:31,0.001237288135593227,0.0011186440677966225,0.001813620800705097,0,0,0.002779566794345949,0,0,0,0
2026-02-27 18:32:01,0.0014746012644281461,0.0005084745762711756,0.001813620800705097,0,0,0.0027797081306462773,0,0,0,0
2026-02-27 18:32:31,0.0020508822183427215,0.0005084831946304066,0,0.001694915254237282,0,0,0,0,0,0
2026-02-27 18:33:01,0.002661062051899246,0.0007288382657039396,0.0009661180697977998,0.0016949439821013856,0,0,0,0,0,0
2026-02-27 18:33:31,0.0024576271186440004,0.0007288753284176801,0.0023220732554789145,0.0009661344452354381,0,0.000728801206759195,0,0,0,0
2026-02-27 18:34:01,0.0025932203389830285,0.0008135455331265579,0.0013559322033898317,0.0009661016949152608,0,0,0,0,0,0
2026-02-27 18:34:31,0.004779742029525985,0.002101730537805705,0.0011186819892199857,0.0020847810979847006,0,0,0,0,0,0
2026-02-27 18:35:01,0.0043220338983051285,0.0012881792603138874,0.0011186630281869309,0.0020848164344553937,0,0.0009830841723448222,0,0,0,0
2026-02-27 18:35:31,0.002898305084745752,0.0006610281530195679,0.0010339333536730048,0,0,0,0,0,0,0
2026-02-27 18:36:01,0.0027458092510042383,0.000661039357266373,0.001033915829081848,0.0018644383803115212,0,0,0,0,0,0
2026-02-27 18:36:31,0.002427843803056039,0,0,0.0018363633328324976,0,0,0,0,0,0
2026-02-27 18:37:01,0.002461841457410075,0.0006960950764006552,0.0011884348313271167,0,0,0.0007470161796913547,0,0,0,0
2026-02-27 18:37:31,0.0028984033357062843,0.0006949505907079783,0.0011864808976575223,0.0011695311705481682,0,0.000745800633930547,0,0,0,0
2026-02-27 18:38:01,0.0026950522907945493,0.0007288629737609506,0,0.0011695113476499744,0,0,0,0,0,0
2026-02-27 18:38:31,0.002847554154378102,0.0007288382657039396,0.001627173802501781,0.0012373091069340226,0,0.0027628523484245003,0,0,0,0
2026-02-27 18:39:01,0.002067831658163696,0.0004915504178178537,0.001627173802501781,0.0012373091069340226,0,0.0027628991796054014,0,0,0,0
2026-02-27 18:39:31,0.0032544579293511456,0.0008814007491906301,0.0010678509076732818,0,0,0,0,0,0,0
2026-02-27 18:40:01,0.003712053155245202,0.00038985033137277635,0.0013559781687515144,0.000898350763598163,0,0.0011864808976575524,0,0,0,0
2026-02-27 18:40:31,0.0031018000610190145,0.0012712295332045031,0.0013559781687515144,0.0008983355367978714,0,0.001186501008525862,0,0,0,0
2026-02-27 18:41:01,0.002220414251330557,0.0012712295332045031,0,0,0,0,0,0,0,0
2026-02-27 18:41:31,0.004339203688323139,0.001169570818360581,0.0018306015560112714,0.0017458218922675002,0,0,0,0,0,0
2026-02-27 18:42:01,0.0035256029967626404,0.0011695311705481682,0.0018306325852599666,0.0017458218922675002,0,0.002932203389830509,0,0,0,0
2026-02-27 18:42:31,0.003491702967947454,0.001610224075392397,0.0019831516856789475,0.0017796911812064686,0,0,0,0,0,0
2026-02-27 18:43:01,0.0048644892286309775,0.0016101967829963329,0.0019831516856789475,0.0017797213464863287,0,0.0015085512822685667,0,0,0,0
2026-02-27 18:43:31,0.004135803515432984,0.001050900893265749,0.0013051289874233317,0.0015594013254911054,0,0.0015085001440702155,0,0,0,0
2026-02-27 18:44:01,0.00605115514348186,0.0026950522907944288,0.0013051289874233317,0.0015594541910331173,0,0,0,0,0,0
2026-02-27 18:44:31,0.0055596989626415854,0.0016442071361979752,0.003949353356950302,0,0,0,0,0,0,0
2026-02-27 18:45:01,0.0029832025357220677,0,0.003949420299681284,0.0014747012458682896,0,0.0027628991796054014,0,0,0,0
