Time,"job=""promtail"""
2026-02-13 14:58:38,6.896276
2026-02-13 14:59:08,6.896276
2026-02-13 14:59:38,6.896276
2026-02-13 15:00:08,6.896276
2026-02-13 15:00:38,6.896276
2026-02-13 15:01:08,6.896276
2026-02-13 15:01:38,6.896276
2026-02-13 15:02:08,6.896276
2026-02-13 15:02:38,6.896276
2026-02-13 15:03:08,6.877195
2026-02-13 15:03:38,6.819952
2026-02-13 15:04:08,6.819952
2026-02-13 15:04:38,0
2026-02-13 15:05:08,6.81994
2026-02-13 15:05:38,6.81994
2026-02-13 15:06:08,6.81994
2026-02-13 15:06:38,6.819952
2026-02-13 15:07:08,6.819952
2026-02-13 15:07:38,6.830512
2026-02-13 15:08:08,6.830512
2026-02-13 15:08:38,6.823912
2026-02-13 15:09:08,6.8305
2026-02-13 15:09:38,0
2026-02-13 15:10:08,6.830512
2026-02-13 15:10:38,6.830512
2026-02-13 15:11:08,6.830512
2026-02-13 15:11:38,6.830512
2026-02-13 15:12:08,6.830512
2026-02-13 15:12:38,5.099925
2026-02-13 15:13:08,6.935886
2026-02-13 15:13:38,2.855958
2026-02-13 15:14:08,2.855958
2026-02-13 15:14:38,6.935898
2026-02-13 15:15:08,2.855958
2026-02-13 15:15:38,6.255908
2026-02-13 15:16:08,6.11991
2026-02-13 15:16:38,3.671946
2026-02-13 15:17:08,6.935706
2026-02-13 15:17:38,2.855958
2026-02-13 15:18:08,6.834646
2026-02-13 15:18:38,6.834646
2026-02-13 15:19:08,6.916729
2026-02-13 15:19:38,6.916717
2026-02-13 15:20:08,6.916717
2026-02-13 15:20:38,6.916729
2026-02-13 15:21:08,6.916729
2026-02-13 15:21:38,6.916729
2026-02-13 15:22:08,6.916729
2026-02-13 15:22:38,6.916717
2026-02-13 15:23:08,6.916717
2026-02-13 15:23:38,6.916729
2026-02-13 15:24:08,6.916729
2026-02-13 15:24:38,6.916717
2026-02-13 15:25:08,6.916729
2026-02-13 15:25:38,6.916729
2026-02-13 15:26:08,6.89496
2026-02-13 15:26:38,6.89496
2026-02-13 15:27:08,6.89496
2026-02-13 15:27:38,6.89496
2026-02-13 15:28:08,6.895618
2026-02-13 15:28:38,6.895618
2026-02-13 15:29:08,6.896276
2026-02-13 15:29:38,6.896264
2026-02-13 15:30:08,6.896264
2026-02-13 15:30:38,6.896276
2026-02-13 15:31:08,6.896276
2026-02-13 15:31:38,6.896276
2026-02-13 15:32:08,6.896276
2026-02-13 15:32:38,6.896276
2026-02-13 15:33:08,6.896276
2026-02-13 15:33:38,6.858042
2026-02-13 15:34:08,6.858114
2026-02-13 15:34:38,6.896276
2026-02-13 15:35:08,6.826306333333333
2026-02-13 15:35:38,6.819952
2026-02-13 15:36:08,6.819952
2026-02-13 15:36:38,6.819952
2026-02-13 15:37:08,6.819952
2026-02-13 15:37:38,6.819952
2026-02-13 15:38:08,6.819952
2026-02-13 15:38:38,6.826552
2026-02-13 15:39:08,6.830512
2026-02-13 15:39:38,6.830512
2026-02-13 15:40:08,6.830512
2026-02-13 15:40:38,6.830512
2026-02-13 15:41:08,6.830512
2026-02-13 15:41:38,6.830512
2026-02-13 15:42:08,6.830512
2026-02-13 15:42:38,6.830512
2026-02-13 15:43:08,6.8305
2026-02-13 15:43:38,6.939872
2026-02-13 15:44:08,6.973604
2026-02-13 15:44:38,6.883205
2026-02-13 15:45:08,0
2026-02-13 15:45:38,6.935898
2026-02-13 15:46:08,6.935898
2026-02-13 15:46:38,6.527904
2026-02-13 15:47:08,6.935898
2026-02-13 15:47:38,0
2026-02-13 15:48:08,6.935898
2026-02-13 15:48:38,2.855946
2026-02-13 15:49:08,6.916729
2026-02-13 15:49:38,6.916729
2026-02-13 15:50:08,6.916729
2026-02-13 15:50:38,6.916729
2026-02-13 15:51:08,6.916729
2026-02-13 15:51:38,6.916729
2026-02-13 15:52:08,6.916729
2026-02-13 15:52:38,6.916729
2026-02-13 15:53:08,6.916729
2026-02-13 15:53:38,6.916729
2026-02-13 15:54:08,6.916729
2026-02-13 15:54:38,6.89496
2026-02-13 15:55:08,6.89496
2026-02-13 15:55:38,6.89496
2026-02-13 15:56:08,6.89496
2026-02-13 15:56:38,6.89496
2026-02-13 15:57:08,6.89496
2026-02-13 15:57:38,6.89496
2026-02-13 15:58:08,6.89496
2026-02-13 15:58:38,6.89496
2026-02-13 15:59:08,6.89496
2026-02-13 15:59:38,6.89496
2026-02-13 16:00:08,6.89496
2026-02-13 16:00:38,6.89496
2026-02-13 16:01:08,6.89496
2026-02-13 16:01:38,6.896276
2026-02-13 16:02:08,6.896276
2026-02-13 16:02:38,6.896276
2026-02-13 16:03:08,6.896252
2026-02-13 16:03:38,6.896276
2026-02-13 16:04:08,6.896276
2026-02-13 16:04:38,6.81994
